OrdenID,LineaID,ServicioID,Servicio,FamiliaServicio,Averia,HorasManoObra,PrecioHora,PiezasCoste
2005161,1,S007,Neumáticos,Ruedas,Ruedas,1.72,54.86,191.64
2005161,2,S005,Aire acondicionado,Climatización,Climatización,1.5,63.0,216.05
2005162,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.5,47.25,29.95
2005163,1,S007,Neumáticos,Ruedas,Ruedas,1.76,60.64,193.38
2005163,2,S005,Aire acondicionado,Climatización,Climatización,1.94,66.15,234.82
2005164,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.81,59.85,29.4
2005165,1,S005,Aire acondicionado,Climatización,Climatización,2.23,63.0,157.96
2005165,2,S002,Pastillas freno,Frenos,Frenos,1.15,52.5,45.35
2005166,1,S004,Batería,Electricidad,Electricidad,0.86,52.5,167.55
2005166,2,S005,Aire acondicionado,Climatización,Climatización,1.95,59.85,232.99
2005167,1,S003,Discos freno,Frenos,Frenos,1.55,57.75,139.28
2005168,1,S004,Batería,Electricidad,Electricidad,0.52,50.0,161.5
2005168,2,S002,Pastillas freno,Frenos,Frenos,1.13,52.5,56.19
2005169,1,S003,Discos freno,Frenos,Frenos,1.78,54.86,137.69
2005169,2,S005,Aire acondicionado,Climatización,Climatización,2.14,63.0,232.35
2005170,1,S007,Neumáticos,Ruedas,Ruedas,1.3,55.0,155.51
2005171,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.62,42.75,17.33
2005171,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.0,60.0,40.89
2005171,3,S005,Aire acondicionado,Climatización,Climatización,2.1,60.0,142.2
2005172,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.93,66.15,27.59
2005173,1,S007,Neumáticos,Ruedas,Ruedas,1.32,55.0,184.89
2005174,1,S002,Pastillas freno,Frenos,Frenos,1.42,55.12,75.13
2005175,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.92,57.0,40.75
2005176,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.02,66.15,34.79
2005176,2,S006,ITV precheck,Inspección,Inspección,1.22,44.89,6.35
2005177,1,S002,Pastillas freno,Frenos,Frenos,1.3,52.5,58.24
2005178,1,S004,Batería,Electricidad,Electricidad,0.66,47.5,82.45
2005179,1,S004,Batería,Electricidad,Electricidad,0.57,52.5,122.06
2005179,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.15,60.0,13.76
2005180,1,S007,Neumáticos,Ruedas,Ruedas,1.71,55.0,291.33
2005181,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.73,47.25,27.97
2005182,1,S004,Batería,Electricidad,Electricidad,0.97,52.5,154.32
2005182,2,S006,ITV precheck,Inspección,Inspección,1.02,47.25,12.99
2005183,1,S007,Neumáticos,Ruedas,Ruedas,1.37,60.64,240.19
2005184,1,S002,Pastillas freno,Frenos,Frenos,0.98,55.12,73.71
2005185,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.97,66.15,16.16
2005186,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.77,59.85,5.57
2005187,1,S006,ITV precheck,Inspección,Inspección,1.3,44.89,11.34
2005188,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.79,49.61,34.66
2005188,2,S005,Aire acondicionado,Climatización,Climatización,1.57,63.0,131.05
2005189,1,S006,ITV precheck,Inspección,Inspección,1.49,47.25,8.44
2005189,2,S007,Neumáticos,Ruedas,Ruedas,1.92,57.75,123.06
2005189,3,S003,Discos freno,Frenos,Frenos,2.03,52.25,85.95
2005190,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.49,42.75,19.31
2005190,2,S004,Batería,Electricidad,Electricidad,0.81,50.0,113.34
2005191,1,S005,Aire acondicionado,Climatización,Climatización,2.03,57.0,171.34
2005192,1,S006,ITV precheck,Inspección,Inspección,1.22,45.0,9.52
2005192,2,S003,Discos freno,Frenos,Frenos,2.16,52.25,128.74
2005193,1,S003,Discos freno,Frenos,Frenos,1.65,55.0,94.71
2005193,2,S004,Batería,Electricidad,Electricidad,0.85,50.0,127.65
2005194,1,S005,Aire acondicionado,Climatización,Climatización,2.07,63.0,179.13
2005195,1,S005,Aire acondicionado,Climatización,Climatización,2.03,57.0,152.16
2005195,2,S006,ITV precheck,Inspección,Inspección,1.02,42.75,17.68
2005196,1,S007,Neumáticos,Ruedas,Ruedas,1.46,54.86,305.42
2005197,1,S005,Aire acondicionado,Climatización,Climatización,2.31,66.15,115.44
2005198,1,S002,Pastillas freno,Frenos,Frenos,1.26,52.5,54.5
2005199,1,S003,Discos freno,Frenos,Frenos,2.3,57.75,154.05
2005199,2,S007,Neumáticos,Ruedas,Ruedas,1.72,52.25,144.35
2005200,1,S002,Pastillas freno,Frenos,Frenos,1.32,52.5,44.94
2005201,1,S005,Aire acondicionado,Climatización,Climatización,2.32,60.0,106.02
2005201,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.12,63.0,12.85
2005201,3,S006,ITV precheck,Inspección,Inspección,1.39,47.25,6.26
2005202,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.64,49.61,39.55
2005203,1,S004,Batería,Electricidad,Electricidad,0.3,52.5,145.96
2005204,1,S007,Neumáticos,Ruedas,Ruedas,1.36,54.86,236.23
2005205,1,S004,Batería,Electricidad,Electricidad,1.08,52.5,119.53
2005206,1,S006,ITV precheck,Inspección,Inspección,0.93,45.0,5.79
2005207,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.68,47.25,38.28
2005207,2,S006,ITV precheck,Inspección,Inspección,1.15,47.25,10.68
2005208,1,S005,Aire acondicionado,Climatización,Climatización,1.67,57.0,105.49
2005209,1,S002,Pastillas freno,Frenos,Frenos,0.87,52.5,39.4
2005209,2,S003,Discos freno,Frenos,Frenos,2.24,60.64,107.96
2005210,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.74,45.0,38.28
2005210,2,S003,Discos freno,Frenos,Frenos,1.75,52.25,117.76
2005211,1,S004,Batería,Electricidad,Electricidad,0.3,49.88,172.54
2005212,1,S006,ITV precheck,Inspección,Inspección,1.27,49.61,1.65
2005212,2,S003,Discos freno,Frenos,Frenos,2.18,54.86,98.93
2005213,1,S006,ITV precheck,Inspección,Inspección,0.69,45.0,19.77
2005214,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.72,47.25,15.42
2005214,2,S006,ITV precheck,Inspección,Inspección,1.04,47.25,1.1
2005215,1,S006,ITV precheck,Inspección,Inspección,0.68,44.89,7.74
2005216,1,S002,Pastillas freno,Frenos,Frenos,0.97,47.5,81.38
2005217,1,S002,Pastillas freno,Frenos,Frenos,0.81,55.12,61.99
2005217,2,S004,Batería,Electricidad,Electricidad,0.72,55.12,178.21
2005218,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.55,47.25,33.23
2005219,1,S006,ITV precheck,Inspección,Inspección,1.36,47.25,10.37
2005220,1,S004,Batería,Electricidad,Electricidad,0.87,47.5,107.3
2005221,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.95,60.0,52.19
2005221,2,S003,Discos freno,Frenos,Frenos,1.49,57.75,86.35
2005222,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.13,63.0,18.73
2005223,1,S004,Batería,Electricidad,Electricidad,1.08,50.0,100.26
2005224,1,S005,Aire acondicionado,Climatización,Climatización,1.65,63.0,226.12
2005225,1,S002,Pastillas freno,Frenos,Frenos,1.67,55.12,76.46
2005225,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.17,66.15,14.95
2005226,1,S005,Aire acondicionado,Climatización,Climatización,1.9,59.85,118.98
2005227,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.06,57.0,44.49
2005228,1,S005,Aire acondicionado,Climatización,Climatización,1.69,63.0,197.18
2005229,1,S006,ITV precheck,Inspección,Inspección,0.9,45.0,15.9
2005229,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.93,42.75,34.34
2005230,1,S006,ITV precheck,Inspección,Inspección,1.44,45.0,7.01
2005230,2,S005,Aire acondicionado,Climatización,Climatización,1.91,63.0,215.21
2005231,1,S003,Discos freno,Frenos,Frenos,1.43,55.0,139.66
2005232,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.35,63.0,44.99
2005233,1,S003,Discos freno,Frenos,Frenos,2.25,60.64,113.26
2005234,1,S005,Aire acondicionado,Climatización,Climatización,2.5,63.0,194.2
2005234,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.49,49.61,21.39
2005235,1,S007,Neumáticos,Ruedas,Ruedas,1.52,55.0,139.46
2005236,1,S007,Neumáticos,Ruedas,Ruedas,1.11,54.86,305.51
2005236,2,S002,Pastillas freno,Frenos,Frenos,0.93,55.12,81.37
2005237,1,S007,Neumáticos,Ruedas,Ruedas,1.51,55.0,240.84
2005238,1,S002,Pastillas freno,Frenos,Frenos,0.93,49.88,47.66
2005238,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.83,66.15,32.7
2005239,1,S005,Aire acondicionado,Climatización,Climatización,1.9,63.0,213.38
2005240,1,S003,Discos freno,Frenos,Frenos,1.84,55.0,80.57
2005241,1,S004,Batería,Electricidad,Electricidad,0.99,55.12,117.73
2005241,2,S005,Aire acondicionado,Climatización,Climatización,1.81,63.0,138.84
2005242,1,S006,ITV precheck,Inspección,Inspección,0.78,45.0,0.32
2005242,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.72,60.0,48.09
2005243,1,S004,Batería,Electricidad,Electricidad,1.24,49.88,92.99
2005244,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.49,60.0,13.93
2005244,2,S005,Aire acondicionado,Climatización,Climatización,2.1,60.0,147.46
2005245,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.92,60.0,21.81
2005245,2,S004,Batería,Electricidad,Electricidad,0.3,52.5,127.73
2005245,3,S003,Discos freno,Frenos,Frenos,1.51,52.25,79.64
2005246,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.35,63.0,18.31
2005247,1,S004,Batería,Electricidad,Electricidad,0.91,50.0,94.4
2005247,2,S003,Discos freno,Frenos,Frenos,1.82,55.0,138.54
2005248,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.1,60.0,16.34
2005249,1,S002,Pastillas freno,Frenos,Frenos,1.06,52.5,36.59
2005250,1,S003,Discos freno,Frenos,Frenos,1.69,55.0,76.46
2005250,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.44,47.25,17.81
2005251,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.09,60.0,11.18
2005251,2,S003,Discos freno,Frenos,Frenos,1.37,52.25,62.67
2005252,1,S006,ITV precheck,Inspección,Inspección,1.25,45.0,4.78
2005252,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.88,42.75,29.17
2005253,1,S007,Neumáticos,Ruedas,Ruedas,1.39,55.0,198.32
2005254,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.73,47.25,38.44
2005255,1,S005,Aire acondicionado,Climatización,Climatización,2.12,60.0,116.49
2005256,1,S007,Neumáticos,Ruedas,Ruedas,1.84,57.75,320.9
2005256,2,S003,Discos freno,Frenos,Frenos,1.68,54.86,116.43
2005257,1,S005,Aire acondicionado,Climatización,Climatización,2.26,60.0,218.53
2005257,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.3,60.0,42.49
2005258,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.69,63.0,23.58
2005259,1,S005,Aire acondicionado,Climatización,Climatización,2.12,60.0,103.62
2005259,2,S007,Neumáticos,Ruedas,Ruedas,1.48,55.0,130.6
2005260,1,S004,Batería,Electricidad,Electricidad,0.64,52.5,95.0
2005261,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.74,47.25,25.47
2005262,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.9,49.61,21.67
2005263,1,S005,Aire acondicionado,Climatización,Climatización,1.49,59.85,126.59
2005263,2,S003,Discos freno,Frenos,Frenos,1.69,60.64,158.0
2005264,1,S004,Batería,Electricidad,Electricidad,0.9,49.88,91.39
2005265,1,S005,Aire acondicionado,Climatización,Climatización,2.19,59.85,104.02
2005265,2,S003,Discos freno,Frenos,Frenos,1.98,57.75,82.79
2005265,3,S006,ITV precheck,Inspección,Inspección,1.26,44.89,8.89
2005266,1,S006,ITV precheck,Inspección,Inspección,0.88,47.25,5.34
2005267,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.7,59.85,4.06
2005268,1,S003,Discos freno,Frenos,Frenos,1.53,52.25,117.5
2005268,2,S007,Neumáticos,Ruedas,Ruedas,1.81,55.0,230.67
2005268,3,S002,Pastillas freno,Frenos,Frenos,1.6,47.5,51.48
2005269,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.72,60.0,54.04
2005270,1,S007,Neumáticos,Ruedas,Ruedas,1.39,57.75,222.88
2005271,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.71,42.75,34.7
2005272,1,S002,Pastillas freno,Frenos,Frenos,1.1,52.5,84.92
2005272,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.05,66.15,0.3
2005273,1,S007,Neumáticos,Ruedas,Ruedas,1.43,52.25,308.82
2005274,1,S004,Batería,Electricidad,Electricidad,1.19,49.88,125.8
2005275,1,S005,Aire acondicionado,Climatización,Climatización,1.51,60.0,91.71
2005275,2,S006,ITV precheck,Inspección,Inspección,0.99,47.25,9.24
2005275,3,S002,Pastillas freno,Frenos,Frenos,1.35,50.0,54.31
2005276,1,S003,Discos freno,Frenos,Frenos,1.81,57.75,148.27
2005276,2,S002,Pastillas freno,Frenos,Frenos,0.98,50.0,80.23
2005277,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.22,63.0,11.97
2005278,1,S004,Batería,Electricidad,Electricidad,0.85,50.0,74.48
2005279,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.7,45.0,25.17
2005279,2,S003,Discos freno,Frenos,Frenos,1.39,55.0,61.7
2005280,1,S007,Neumáticos,Ruedas,Ruedas,1.79,54.86,248.83
2005281,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.83,59.85,25.95
2005282,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.79,47.25,20.77
2005283,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.02,47.25,29.44
2005284,1,S007,Neumáticos,Ruedas,Ruedas,1.06,57.75,309.39
2005285,1,S005,Aire acondicionado,Climatización,Climatización,2.06,63.0,105.43
2005286,1,S005,Aire acondicionado,Climatización,Climatización,1.89,66.15,167.34
2005286,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.23,49.61,18.59
2005287,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.12,49.61,15.25
2005287,2,S007,Neumáticos,Ruedas,Ruedas,2.11,57.75,250.6
2005288,1,S004,Batería,Electricidad,Electricidad,0.71,50.0,174.53
2005288,2,S005,Aire acondicionado,Climatización,Climatización,2.21,63.0,214.83
2005289,1,S005,Aire acondicionado,Climatización,Climatización,2.18,66.15,124.51
2005290,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.95,59.85,44.84
2005291,1,S003,Discos freno,Frenos,Frenos,1.73,52.25,77.04
2005292,1,S002,Pastillas freno,Frenos,Frenos,1.29,52.5,78.88
2005293,1,S004,Batería,Electricidad,Electricidad,0.57,55.12,151.38
2005293,2,S007,Neumáticos,Ruedas,Ruedas,1.37,57.75,128.53
2005293,3,S002,Pastillas freno,Frenos,Frenos,1.49,49.88,68.57
2005294,1,S003,Discos freno,Frenos,Frenos,1.89,57.75,123.37
2005295,1,S004,Batería,Electricidad,Electricidad,0.46,50.0,92.88
2005295,2,S002,Pastillas freno,Frenos,Frenos,1.09,52.5,48.34
2005296,1,S005,Aire acondicionado,Climatización,Climatización,2.03,63.0,165.27
2005297,1,S003,Discos freno,Frenos,Frenos,1.92,55.0,70.12
2005298,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.91,47.25,19.01
2005299,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.22,60.0,48.63
2005300,1,S002,Pastillas freno,Frenos,Frenos,1.16,50.0,81.42
2005301,1,S002,Pastillas freno,Frenos,Frenos,1.25,47.5,47.77
2005302,1,S006,ITV precheck,Inspección,Inspección,0.97,47.25,12.15
2005303,1,S002,Pastillas freno,Frenos,Frenos,1.27,47.5,76.48
2005304,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.07,47.25,19.15
2005304,2,S002,Pastillas freno,Frenos,Frenos,1.28,50.0,53.85
2005304,3,S007,Neumáticos,Ruedas,Ruedas,1.27,55.0,143.95
2005305,1,S006,ITV precheck,Inspección,Inspección,0.85,44.89,8.84
2005306,1,S005,Aire acondicionado,Climatización,Climatización,2.19,63.0,227.1
2005306,2,S006,ITV precheck,Inspección,Inspección,1.03,42.75,5.83
2005307,1,S003,Discos freno,Frenos,Frenos,1.93,54.86,148.52
2005308,1,S003,Discos freno,Frenos,Frenos,1.69,57.75,105.39
2005309,1,S005,Aire acondicionado,Climatización,Climatización,2.42,60.0,192.5
2005310,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.3,47.25,30.2
2005311,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.98,49.61,15.11
2005312,1,S002,Pastillas freno,Frenos,Frenos,1.53,55.12,71.42
2005313,1,S006,ITV precheck,Inspección,Inspección,0.92,45.0,13.14
2005314,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.99,59.85,38.09
2005315,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.39,63.0,28.23
2005316,1,S005,Aire acondicionado,Climatización,Climatización,1.89,63.0,159.56
2005317,1,S007,Neumáticos,Ruedas,Ruedas,1.69,55.0,145.46
2005317,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.81,45.0,24.02
2005318,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.09,60.0,26.11
2005319,1,S002,Pastillas freno,Frenos,Frenos,0.92,50.0,35.31
2005320,1,S004,Batería,Electricidad,Electricidad,0.67,49.88,103.0
2005321,1,S005,Aire acondicionado,Climatización,Climatización,2.31,66.15,113.07
2005322,1,S004,Batería,Electricidad,Electricidad,0.51,55.12,151.66
2005323,1,S004,Batería,Electricidad,Electricidad,0.58,50.0,119.83
2005323,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.02,60.0,33.45
2005324,1,S004,Batería,Electricidad,Electricidad,0.48,52.5,161.06
2005325,1,S002,Pastillas freno,Frenos,Frenos,0.91,50.0,46.36
2005326,1,S003,Discos freno,Frenos,Frenos,1.67,52.25,102.34
2005326,2,S007,Neumáticos,Ruedas,Ruedas,1.5,52.25,164.18
2005327,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.07,59.85,0.53
2005328,1,S007,Neumáticos,Ruedas,Ruedas,1.38,54.86,234.3
2005329,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.16,66.15,9.62
2005329,2,S003,Discos freno,Frenos,Frenos,1.63,57.75,82.98
2005330,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.43,47.25,15.39
2005331,1,S002,Pastillas freno,Frenos,Frenos,1.18,50.0,36.9
2005332,1,S004,Batería,Electricidad,Electricidad,0.3,47.5,125.28
2005333,1,S007,Neumáticos,Ruedas,Ruedas,1.32,57.75,248.3
2005334,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.29,66.15,5.55
2005335,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.88,60.0,28.34
2005336,1,S003,Discos freno,Frenos,Frenos,1.68,57.75,134.93
2005336,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.48,63.0,2.39
2005337,1,S003,Discos freno,Frenos,Frenos,1.66,52.25,139.17
2005338,1,S006,ITV precheck,Inspección,Inspección,1.34,42.75,19.01
2005338,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.77,60.0,5.08
2005339,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.03,63.0,58.88
2005340,1,S004,Batería,Electricidad,Electricidad,0.76,55.12,160.92
2005340,2,S002,Pastillas freno,Frenos,Frenos,1.31,49.88,61.15
2005341,1,S006,ITV precheck,Inspección,Inspección,0.92,49.61,19.79
2005341,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.92,63.0,34.77
2005342,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.1,47.25,20.46
2005342,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.86,59.85,20.2
2005343,1,S002,Pastillas freno,Frenos,Frenos,0.99,47.5,80.36
2005344,1,S006,ITV precheck,Inspección,Inspección,0.96,45.0,11.27
2005344,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.56,60.0,45.84
2005345,1,S005,Aire acondicionado,Climatización,Climatización,2.03,57.0,214.87
2005345,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.94,42.75,25.65
2005345,3,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.59,60.0,23.99
2005346,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.82,66.15,17.82
2005347,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.02,63.0,0.89
2005348,1,S005,Aire acondicionado,Climatización,Climatización,2.06,63.0,160.71
2005349,1,S004,Batería,Electricidad,Electricidad,0.54,50.0,73.69
2005350,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.88,45.0,29.82
2005351,1,S002,Pastillas freno,Frenos,Frenos,1.09,47.5,44.9
2005351,2,S006,ITV precheck,Inspección,Inspección,0.55,45.0,7.32
2005352,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.35,63.0,43.21
2005352,2,S004,Batería,Electricidad,Electricidad,0.83,52.5,176.52
2005353,1,S005,Aire acondicionado,Climatización,Climatización,2.16,63.0,90.99
2005354,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.89,45.0,23.77
2005355,1,S007,Neumáticos,Ruedas,Ruedas,1.21,52.25,126.07
2005356,1,S003,Discos freno,Frenos,Frenos,1.91,52.25,79.28
2005356,2,S005,Aire acondicionado,Climatización,Climatización,2.35,60.0,148.72
2005357,1,S005,Aire acondicionado,Climatización,Climatización,2.15,63.0,184.91
2005358,1,S002,Pastillas freno,Frenos,Frenos,1.34,55.12,46.69
2005359,1,S003,Discos freno,Frenos,Frenos,1.92,55.0,134.71
2005360,1,S002,Pastillas freno,Frenos,Frenos,1.34,55.12,75.76
2005361,1,S003,Discos freno,Frenos,Frenos,2.27,54.86,103.55
2005362,1,S002,Pastillas freno,Frenos,Frenos,1.26,49.88,58.12
2005363,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.13,42.75,31.63
2005364,1,S004,Batería,Electricidad,Electricidad,0.95,52.5,128.1
2005365,1,S004,Batería,Electricidad,Electricidad,0.53,52.5,112.51
2005366,1,S004,Batería,Electricidad,Electricidad,0.78,50.0,179.57
2005366,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.25,42.75,38.9
2005367,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.9,47.25,38.05
2005368,1,S003,Discos freno,Frenos,Frenos,1.79,54.86,70.67
2005369,1,S005,Aire acondicionado,Climatización,Climatización,2.28,66.15,82.19
2005369,2,S003,Discos freno,Frenos,Frenos,1.68,60.64,97.83
2005370,1,S003,Discos freno,Frenos,Frenos,1.44,54.86,64.87
2005371,1,S003,Discos freno,Frenos,Frenos,2.23,60.64,71.68
2005372,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.24,60.0,54.05
2005372,2,S004,Batería,Electricidad,Electricidad,0.75,52.5,103.36
2005373,1,S005,Aire acondicionado,Climatización,Climatización,1.99,57.0,131.08
2005374,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.79,49.61,27.69
2005375,1,S004,Batería,Electricidad,Electricidad,0.85,49.88,100.37
2005376,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.98,60.0,43.19
2005377,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.05,44.89,27.99
2005378,1,S003,Discos freno,Frenos,Frenos,1.63,52.25,115.82
2005379,1,S006,ITV precheck,Inspección,Inspección,0.55,45.0,7.7
2005380,1,S006,ITV precheck,Inspección,Inspección,0.89,47.25,9.13
2005381,1,S002,Pastillas freno,Frenos,Frenos,1.04,52.5,57.5
2005382,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.9,59.85,27.32
2005382,2,S002,Pastillas freno,Frenos,Frenos,1.21,52.5,78.2
2005383,1,S003,Discos freno,Frenos,Frenos,2.02,54.86,105.52
2005384,1,S005,Aire acondicionado,Climatización,Climatización,1.77,60.0,163.74
2005384,2,S004,Batería,Electricidad,Electricidad,0.83,47.5,148.94
2005385,1,S005,Aire acondicionado,Climatización,Climatización,2.03,60.0,231.86
2005386,1,S007,Neumáticos,Ruedas,Ruedas,1.37,57.75,332.59
2005387,1,S005,Aire acondicionado,Climatización,Climatización,2.46,66.15,165.77
2005387,2,S003,Discos freno,Frenos,Frenos,1.73,57.75,139.9
2005388,1,S007,Neumáticos,Ruedas,Ruedas,1.31,54.86,332.0
2005389,1,S006,ITV precheck,Inspección,Inspección,1.46,47.25,7.94
2005389,2,S002,Pastillas freno,Frenos,Frenos,1.07,50.0,75.63
2005390,1,S005,Aire acondicionado,Climatización,Climatización,1.99,60.0,162.95
