ParteID,Fecha,PlantaID,TecnicoID,EquipoID,IncidenciaID,SeveridadID,AccionID,Horas,CosteHora,MaterialCoste,ParadaMin
20005377,2024-07-24,PL03,T005,E0056,I06,S1,A06,0.89,32,3.03,0
20005378,2024-07-24,PL03,T006,E0052,I05,S2,A06,0.84,32,4.88,0
20005379,2024-07-24,PL04,T005,E0081,I04,S2,A01,1.32,32,158.16,0
20005380,2024-07-24,PL03,T003,E0069,I04,S2,A05,2.35,45,30.4,0
20005381,2024-07-24,PL02,T003,E0028,I04,S2,A03,1.58,45,12.58,0
20005382,2024-07-24,PL05,T006,E0096,I03,S4,A05,4.76,32,28.9,0
20005383,2024-07-24,PL05,T003,E0108,I07,S1,A04,1.7,45,13.31,0
20005384,2024-07-25,PL04,T003,E0081,I05,S1,A03,1.06,45,1.13,0
20005385,2024-07-25,PL02,T002,E0046,I07,S1,A01,1.26,60,27.57,0
20005386,2024-07-25,PL05,T004,E0100,I07,S2,A05,0.25,45,23.22,0
20005387,2024-07-25,PL02,T001,E0032,I06,S2,A02,0.67,60,211.06,0
20005388,2024-07-25,PL04,T003,E0089,I03,S1,A03,1.4,45,7.99,0
20005389,2024-07-25,PL03,T004,E0056,I01,S2,A03,1.33,45,29.42,0
20005390,2024-07-25,PL03,T002,E0062,I01,S1,A02,0.99,60,168.43,0
20005391,2024-07-25,PL04,T001,E0088,I01,S3,A01,1.05,60,64.51,95
20005392,2024-07-26,PL05,T004,E0098,I05,S3,A05,1.8,45,42.41,131
20005393,2024-07-26,PL02,T006,E0028,I04,S1,A05,1.14,32,19.31,0
20005394,2024-07-26,PL03,T003,E0070,I07,S1,A01,1.61,45,113.51,0
20005395,2024-07-26,PL03,T003,E0071,I03,S1,A05,1.32,45,24.36,0
20005396,2024-07-26,PL01,T003,E0009,I03,S3,A04,0.85,45,238.73,117
20005397,2024-07-26,PL02,T002,E0047,I07,S1,A04,1.46,60,129.87,0
20005398,2024-07-26,PL01,T006,E0017,I08,S2,A05,2.24,32,30.33,44
20005399,2024-07-26,PL02,T002,E0042,I02,S2,A03,2.01,60,35.5,0
20005400,2024-07-26,PL01,T001,E0015,I08,S1,A04,0.25,60,55.65,0
20005401,2024-07-26,PL01,T006,E0012,I07,S1,A05,0.89,32,14.41,0
20005402,2024-07-26,PL04,T003,E0086,I01,S2,A01,1.57,45,167.13,0
20005403,2024-07-26,PL05,T003,E0102,I04,S2,A02,1.27,45,177.94,0
20005404,2024-07-26,PL04,T003,E0083,I06,S1,A04,0.77,45,64.57,0
20005405,2024-07-26,PL03,T001,E0066,I04,S1,A02,1.11,60,163.86,0
20005406,2024-07-26,PL03,T004,E0061,I08,S1,A02,0.5,45,144.88,0
20005407,2024-07-26,PL04,T005,E0083,I04,S1,A03,1.73,32,2.42,0
20005408,2024-07-26,PL04,T005,E0074,I04,S2,A05,1.17,32,25.65,0
20005409,2024-07-27,PL05,T002,E0106,I06,S2,A05,0.29,60,30.05,0
20005410,2024-07-27,PL04,T005,E0077,I04,S1,A05,1.02,32,7.7,0
20005411,2024-07-27,PL02,T003,E0026,I03,S1,A04,1.56,45,10.71,0
20005412,2024-07-27,PL01,T002,E0001,I03,S1,A04,1.3,60,9.28,0
20005413,2024-07-27,PL04,T005,E0073,I01,S2,A01,1.2,32,169.19,0
20005414,2024-07-27,PL03,T004,E0057,I06,S2,A03,1.29,45,39.42,0
20005415,2024-07-27,PL02,T003,E0029,I01,S1,A05,1.31,45,2.3,0
20005416,2024-07-27,PL01,T004,E0021,I08,S2,A01,1.68,45,46.65,0
20005417,2024-07-27,PL05,T001,E0108,I01,S3,A03,1.88,60,36.88,44
20005418,2024-07-28,PL05,T002,E0099,I02,S1,A05,0.69,60,3.18,0
20005419,2024-07-28,PL03,T004,E0064,I05,S2,A04,1.19,45,174.36,67
20005420,2024-07-28,PL02,T001,E0025,I02,S1,A05,1.05,60,8.41,0
20005421,2024-07-28,PL05,T002,E0095,I04,S2,A04,1.31,60,167.99,35
20005422,2024-07-28,PL02,T001,E0026,I07,S3,A04,0.34,60,145.06,97
20005423,2024-07-28,PL01,T004,E0002,I04,S2,A06,0.56,45,23.56,0
20005424,2024-07-28,PL02,T003,E0041,I02,S3,A01,2.15,45,158.31,85
20005425,2024-07-28,PL01,T004,E0014,I07,S1,A01,0.82,45,135.13,0
20005426,2024-07-28,PL02,T003,E0038,I02,S2,A04,1.29,45,108.58,36
20005427,2024-07-29,PL03,T003,E0057,I08,S1,A05,0.47,45,3.47,0
20005428,2024-07-29,PL04,T006,E0081,I06,S1,A02,0.45,32,57.91,0
20005429,2024-07-29,PL05,T003,E0102,I03,S2,A05,2.94,45,23.42,0
20005430,2024-07-29,PL02,T004,E0030,I06,S1,A01,2.5,45,92.43,0
20005431,2024-07-29,PL05,T004,E0097,I04,S1,A01,1.85,45,137.87,0
20005432,2024-07-29,PL04,T005,E0083,I08,S1,A05,0.75,32,19.77,0
20005433,2024-07-29,PL02,T001,E0031,I05,S1,A03,1.51,60,15.07,0
20005434,2024-07-29,PL05,T003,E0095,I05,S1,A02,1.44,45,161.66,0
20005435,2024-07-29,PL02,T005,E0037,I02,S4,A05,4.01,32,32.74,131
20005436,2024-07-29,PL03,T003,E0064,I05,S4,A02,2.14,45,344.64,139
20005437,2024-07-29,PL03,T001,E0056,I08,S4,A02,1.88,60,85.48,90
20005438,2024-07-30,PL04,T002,E0083,I02,S1,A04,0.25,60,116.73,0
20005439,2024-07-30,PL02,T005,E0034,I02,S1,A05,1.57,32,19.57,0
20005440,2024-07-30,PL01,T003,E0010,I03,S1,A04,0.87,45,93.24,0
20005441,2024-07-30,PL03,T003,E0052,I08,S3,A06,2.61,45,41.9,93
20005442,2024-07-30,PL03,T005,E0052,I04,S4,A05,1.87,32,10.59,137
20005443,2024-07-30,PL04,T001,E0075,I03,S3,A04,2.11,60,263.75,112
20005444,2024-07-30,PL05,T006,E0094,I01,S2,A01,1.08,32,141.53,30
20005445,2024-07-31,PL04,T004,E0088,I07,S1,A06,0.9,45,23.22,0
20005446,2024-07-31,PL03,T006,E0060,I07,S3,A05,2.62,32,41.99,88
20005447,2024-07-31,PL01,T005,E0003,I06,S2,A01,1.52,32,107.95,0
20005448,2024-07-31,PL04,T006,E0090,I06,S2,A04,0.55,32,186.24,0
20005449,2024-07-31,PL03,T004,E0057,I03,S1,A05,0.25,45,11.63,0
20005450,2024-07-31,PL01,T004,E0018,I06,S2,A06,1.51,45,35.45,0
20005451,2024-07-31,PL05,T002,E0107,I04,S2,A03,1.79,60,26.38,45
20005452,2024-07-31,PL04,T002,E0077,I08,S1,A02,2.28,60,151.66,0
20005453,2024-07-31,PL02,T005,E0036,I05,S2,A05,1.82,32,22.37,0
20005454,2024-07-31,PL03,T006,E0058,I01,S2,A06,1.88,32,25.6,49
20005455,2024-07-31,PL02,T001,E0032,I08,S3,A06,3.01,60,19.42,107
20005456,2024-07-31,PL04,T004,E0084,I04,S3,A02,1.76,45,62.9,79
20005457,2024-07-31,PL03,T006,E0049,I02,S2,A02,1.59,32,149.75,0
20005458,2024-08-01,PL05,T003,E0102,I04,S2,A06,1.25,45,17.86,0
20005459,2024-08-01,PL04,T001,E0075,I03,S1,A05,1.02,60,33.31,0
20005460,2024-08-01,PL01,T003,E0020,I08,S1,A05,1.06,45,8.65,0
20005461,2024-08-01,PL04,T004,E0085,I02,S2,A05,0.39,45,43.33,0
20005462,2024-08-01,PL01,T006,E0015,I03,S3,A06,2.11,32,18.68,115
20005463,2024-08-01,PL04,T003,E0082,I07,S3,A01,1.28,45,45.81,0
20005464,2024-08-01,PL05,T005,E0103,I01,S3,A04,2.84,32,57.88,108
20005465,2024-08-01,PL02,T001,E0047,I06,S2,A03,1.74,60,33.54,0
20005466,2024-08-01,PL04,T002,E0079,I02,S3,A03,2.47,60,47.05,105
20005467,2024-08-01,PL01,T005,E0018,I04,S1,A01,1.6,32,108.94,0
20005468,2024-08-01,PL02,T006,E0037,I07,S4,A01,2.82,32,172.36,105
20005469,2024-08-01,PL05,T005,E0091,I02,S1,A05,0.63,32,21.58,0
20005470,2024-08-01,PL05,T006,E0091,I06,S2,A02,1.21,32,34.73,0
20005471,2024-08-02,PL03,T001,E0060,I02,S2,A01,2.12,60,159.22,0
20005472,2024-08-02,PL02,T006,E0047,I04,S1,A02,1.4,32,26.19,0
20005473,2024-08-02,PL02,T002,E0033,I06,S1,A06,1.18,60,15.75,0
20005474,2024-08-02,PL03,T003,E0072,I06,S3,A02,0.34,45,258.75,0
20005475,2024-08-02,PL05,T006,E0096,I03,S2,A06,1.77,32,30.35,0
20005476,2024-08-02,PL03,T006,E0067,I01,S2,A02,1.27,32,128.64,21
20005477,2024-08-02,PL05,T006,E0097,I06,S3,A04,1.75,32,181.53,135
20005478,2024-08-02,PL02,T002,E0031,I04,S3,A03,2.12,60,45.92,160
20005479,2024-08-02,PL02,T002,E0039,I04,S3,A06,2.34,60,35.08,62
20005480,2024-08-02,PL02,T001,E0045,I02,S3,A03,1.7,60,45.81,0
20005481,2024-08-02,PL01,T006,E0017,I05,S1,A04,0.25,32,100.19,0
20005482,2024-08-02,PL01,T006,E0002,I06,S4,A04,3.11,32,300.98,140
20005483,2024-08-02,PL03,T006,E0069,I06,S1,A02,1.8,32,34.81,0
20005484,2024-08-02,PL04,T006,E0074,I02,S2,A04,0.78,32,46.07,34
20005485,2024-08-02,PL05,T001,E0101,I07,S4,A06,2.67,60,4.8,187
20005486,2024-08-02,PL01,T005,E0003,I04,S3,A03,1.67,32,43.12,101
20005487,2024-08-03,PL01,T003,E0002,I04,S3,A06,3.32,45,33.11,79
20005488,2024-08-03,PL01,T002,E0014,I05,S1,A02,1.88,60,24.25,0
20005489,2024-08-03,PL04,T001,E0074,I03,S2,A05,1.98,60,10.4,0
20005490,2024-08-03,PL01,T005,E0013,I02,S3,A01,3.23,32,213.98,161
20005491,2024-08-03,PL05,T002,E0097,I05,S1,A03,0.93,60,12.81,0
20005492,2024-08-03,PL02,T003,E0036,I08,S2,A06,2.32,45,29.2,0
20005493,2024-08-03,PL04,T004,E0084,I07,S1,A01,1.02,45,48.15,0
20005494,2024-08-03,PL05,T005,E0105,I06,S1,A01,1.9,32,68.51,0
20005495,2024-08-03,PL02,T001,E0029,I02,S4,A01,2.76,60,175.61,207
20005496,2024-08-04,PL05,T004,E0091,I01,S1,A02,0.89,45,118.26,0
20005497,2024-08-04,PL04,T005,E0079,I04,S3,A02,2.3,32,244.35,72
20005498,2024-08-04,PL03,T002,E0063,I04,S3,A01,1.9,60,186.25,84
20005499,2024-08-04,PL01,T005,E0015,I05,S3,A04,1.3,32,62.3,167
20005500,2024-08-04,PL05,T004,E0099,I08,S2,A02,1.5,45,120.09,0
20005501,2024-08-04,PL04,T006,E0089,I08,S1,A01,0.77,32,61.87,0
20005502,2024-08-04,PL03,T006,E0059,I03,S3,A06,3.0,32,17.85,0
20005503,2024-08-05,PL02,T005,E0035,I06,S1,A01,0.25,32,95.02,0
20005504,2024-08-05,PL03,T006,E0070,I04,S1,A05,0.86,32,6.22,0
20005505,2024-08-05,PL04,T005,E0078,I08,S1,A03,1.35,32,3.32,0
20005506,2024-08-05,PL02,T001,E0044,I01,S4,A05,1.93,60,6.14,0
20005507,2024-08-05,PL02,T004,E0044,I07,S2,A05,0.89,45,14.53,0
20005508,2024-08-05,PL03,T004,E0071,I06,S3,A01,1.95,45,29.89,78
20005509,2024-08-05,PL05,T005,E0092,I03,S2,A01,0.65,32,112.37,0
20005510,2024-08-05,PL03,T003,E0049,I08,S1,A02,0.62,45,155.71,0
20005511,2024-08-05,PL04,T001,E0087,I08,S1,A06,0.7,60,33.83,0
20005512,2024-08-05,PL02,T006,E0032,I02,S2,A03,1.71,32,2.92,0
20005513,2024-08-05,PL02,T005,E0048,I08,S1,A02,0.75,32,73.02,0
20005514,2024-08-05,PL04,T003,E0090,I08,S2,A05,1.76,45,4.49,0
20005515,2024-08-05,PL04,T005,E0090,I02,S3,A04,1.03,32,45.41,31
20005516,2024-08-05,PL02,T006,E0028,I04,S2,A04,1.16,32,10.34,22
20005517,2024-08-06,PL03,T002,E0070,I07,S1,A01,1.48,60,121.02,0
20005518,2024-08-06,PL02,T004,E0027,I08,S1,A01,0.27,45,145.4,0
20005519,2024-08-06,PL05,T003,E0095,I01,S3,A01,0.9,45,215.16,0
20005520,2024-08-06,PL02,T003,E0026,I01,S2,A01,2.08,45,39.8,0
20005521,2024-08-06,PL05,T005,E0098,I03,S1,A04,2.02,32,30.6,0
20005522,2024-08-06,PL01,T006,E0015,I08,S1,A05,0.61,32,16.61,0
20005523,2024-08-06,PL02,T002,E0029,I05,S3,A04,1.09,60,21.22,142
20005524,2024-08-06,PL01,T004,E0009,I08,S1,A06,0.86,45,10.9,0
20005525,2024-08-06,PL01,T001,E0023,I02,S3,A01,0.51,60,199.0,0
20005526,2024-08-06,PL03,T002,E0066,I03,S1,A04,1.24,60,133.11,0
20005527,2024-08-07,PL02,T002,E0044,I06,S3,A01,1.82,60,177.46,113
20005528,2024-08-07,PL02,T006,E0035,I08,S1,A01,1.7,32,10.03,0
20005529,2024-08-07,PL03,T001,E0052,I06,S3,A03,2.61,60,16.12,156
20005530,2024-08-07,PL03,T004,E0053,I02,S3,A04,2.92,45,219.17,153
20005531,2024-08-07,PL03,T004,E0064,I04,S4,A01,3.95,45,204.09,156
20005532,2024-08-07,PL05,T006,E0099,I01,S1,A06,1.04,32,22.15,0
20005533,2024-08-07,PL05,T001,E0102,I03,S2,A03,0.62,60,36.51,32
20005534,2024-08-07,PL04,T005,E0084,I02,S2,A06,1.65,32,28.35,59
20005535,2024-08-07,PL03,T003,E0071,I08,S1,A06,0.25,45,26.09,0
20005536,2024-08-07,PL02,T004,E0040,I02,S1,A04,0.63,45,80.03,0
20005537,2024-08-07,PL02,T003,E0044,I05,S2,A02,0.59,45,218.01,0
20005538,2024-08-07,PL05,T006,E0102,I08,S2,A06,0.52,32,39.66,0
20005539,2024-08-07,PL04,T001,E0088,I07,S4,A03,1.8,60,51.37,134
20005540,2024-08-07,PL05,T005,E0106,I08,S2,A04,1.07,32,32.72,0
20005541,2024-08-07,PL05,T002,E0092,I03,S2,A04,2.37,60,218.94,0
20005542,2024-08-07,PL02,T001,E0041,I02,S3,A05,3.42,60,1.9,71
20005543,2024-08-08,PL04,T003,E0073,I03,S1,A01,0.7,45,161.16,0
20005544,2024-08-08,PL01,T001,E0001,I03,S2,A04,0.25,60,138.81,0
20005545,2024-08-08,PL02,T005,E0038,I02,S1,A06,0.25,32,30.04,0
20005546,2024-08-08,PL04,T003,E0085,I04,S1,A03,0.25,45,28.13,0
20005547,2024-08-08,PL03,T002,E0069,I03,S1,A06,0.33,60,6.96,0
20005548,2024-08-08,PL04,T001,E0073,I08,S2,A03,0.25,60,9.58,0
20005549,2024-08-08,PL03,T005,E0052,I01,S2,A03,1.23,32,30.15,67
20005550,2024-08-08,PL02,T003,E0027,I03,S2,A03,2.59,45,14.75,0
20005551,2024-08-08,PL02,T006,E0046,I06,S3,A01,3.08,32,219.64,91
20005552,2024-08-08,PL04,T001,E0076,I03,S1,A04,0.25,60,121.91,0
20005553,2024-08-08,PL02,T006,E0036,I07,S1,A04,0.25,32,17.0,0
20005554,2024-08-08,PL04,T001,E0076,I07,S2,A05,1.09,60,5.78,67
20005555,2024-08-09,PL01,T005,E0017,I07,S2,A05,1.78,32,31.97,58
20005556,2024-08-09,PL05,T004,E0102,I02,S1,A06,0.89,45,33.28,0
20005557,2024-08-09,PL03,T004,E0062,I07,S3,A04,2.72,45,204.17,0
20005558,2024-08-09,PL01,T003,E0013,I03,S3,A01,2.79,45,47.72,79
20005559,2024-08-09,PL05,T002,E0104,I05,S1,A06,1.36,60,20.38,0
20005560,2024-08-09,PL05,T003,E0096,I03,S2,A06,0.25,45,17.71,0
20005561,2024-08-09,PL05,T001,E0103,I08,S2,A06,2.25,60,26.96,0
20005562,2024-08-09,PL02,T005,E0028,I07,S1,A02,1.8,32,142.41,0
20005563,2024-08-09,PL02,T001,E0034,I03,S3,A06,1.91,60,16.61,77
20005564,2024-08-09,PL04,T004,E0083,I07,S3,A06,2.31,45,32.27,56
20005565,2024-08-09,PL03,T004,E0058,I04,S3,A05,1.75,45,7.91,155
20005566,2024-08-09,PL02,T005,E0036,I06,S1,A06,1.2,32,31.79,0
20005567,2024-08-09,PL03,T005,E0050,I05,S1,A04,1.53,32,82.39,0
20005568,2024-08-09,PL04,T005,E0085,I02,S1,A04,1.73,32,10.9,0
20005569,2024-08-09,PL04,T001,E0075,I08,S1,A02,1.0,60,73.8,0
20005570,2024-08-10,PL04,T005,E0079,I03,S2,A03,1.17,32,2.51,0
20005571,2024-08-10,PL05,T002,E0106,I08,S2,A02,1.3,60,31.08,0
20005572,2024-08-10,PL01,T004,E0007,I02,S2,A05,1.34,45,17.34,0
20005573,2024-08-10,PL04,T004,E0090,I05,S2,A01,1.41,45,33.83,0
20005574,2024-08-10,PL04,T003,E0083,I06,S1,A01,1.83,45,115.86,0
20005575,2024-08-10,PL01,T002,E0006,I06,S1,A05,1.81,60,30.75,0
20005576,2024-08-10,PL03,T006,E0066,I02,S1,A04,0.64,32,137.86,0
20005577,2024-08-10,PL05,T001,E0100,I04,S2,A03,0.54,60,13.73,21
20005578,2024-08-11,PL03,T002,E0059,I03,S1,A05,0.62,60,17.22,0
20005579,2024-08-11,PL02,T004,E0047,I08,S1,A05,1.35,45,31.16,0
20005580,2024-08-11,PL01,T005,E0012,I05,S1,A01,0.94,32,91.75,0
20005581,2024-08-11,PL03,T004,E0067,I05,S3,A06,2.63,45,10.22,0
20005582,2024-08-11,PL05,T001,E0102,I08,S3,A06,2.63,60,3.2,0
20005583,2024-08-11,PL05,T006,E0091,I07,S1,A06,0.57,32,27.31,0
20005584,2024-08-11,PL02,T003,E0045,I05,S1,A06,1.81,45,0.3,0
20005585,2024-08-12,PL01,T005,E0024,I02,S2,A04,1.93,32,157.25,0
20005586,2024-08-12,PL01,T002,E0023,I08,S1,A01,0.25,60,155.79,0
20005587,2024-08-12,PL02,T006,E0028,I02,S1,A06,0.25,32,3.61,0
20005588,2024-08-12,PL03,T004,E0067,I07,S1,A06,1.12,45,18.87,0
20005589,2024-08-12,PL01,T006,E0002,I03,S2,A05,1.36,32,11.7,0
20005590,2024-08-12,PL03,T005,E0069,I07,S3,A05,1.93,32,49.77,0
20005591,2024-08-12,PL02,T004,E0031,I03,S3,A01,1.31,45,260.2,62
20005592,2024-08-12,PL04,T006,E0076,I02,S1,A03,0.53,32,11.24,0
20005593,2024-08-12,PL04,T003,E0075,I02,S2,A05,1.07,45,25.35,30
20005594,2024-08-12,PL01,T004,E0020,I07,S3,A02,2.76,45,156.16,141
20005595,2024-08-12,PL04,T003,E0079,I06,S2,A02,1.72,45,241.79,0
20005596,2024-08-12,PL03,T003,E0068,I04,S2,A03,1.49,45,17.03,54
20005597,2024-08-12,PL02,T004,E0044,I02,S1,A03,0.82,45,25.5,0
20005598,2024-08-12,PL01,T001,E0005,I01,S1,A02,0.35,60,172.1,0
20005599,2024-08-12,PL03,T006,E0068,I07,S1,A02,0.61,32,55.79,0
20005600,2024-08-12,PL05,T004,E0091,I02,S1,A01,1.95,45,182.1,0
20005601,2024-08-12,PL01,T002,E0014,I04,S2,A05,1.37,60,28.29,15
20005602,2024-08-13,PL05,T001,E0100,I08,S3,A03,1.34,60,5.21,0
20005603,2024-08-13,PL02,T005,E0044,I03,S1,A01,0.25,32,27.84,0
20005604,2024-08-13,PL05,T006,E0099,I03,S2,A04,1.35,32,79.95,0
20005605,2024-08-13,PL01,T003,E0006,I02,S2,A01,0.92,45,180.9,0
20005606,2024-08-13,PL05,T004,E0104,I03,S2,A05,2.66,45,3.11,0
20005607,2024-08-13,PL05,T004,E0108,I02,S3,A05,2.88,45,0.34,146
20005608,2024-08-13,PL03,T006,E0051,I03,S1,A02,1.18,32,58.81,0
20005609,2024-08-14,PL04,T002,E0090,I05,S1,A05,0.49,60,19.78,0
20005610,2024-08-14,PL01,T003,E0010,I01,S2,A01,2.47,45,125.61,0
20005611,2024-08-14,PL05,T001,E0105,I05,S2,A02,1.0,60,75.02,0
20005612,2024-08-14,PL04,T005,E0079,I04,S2,A02,1.02,32,201.97,0
20005613,2024-08-14,PL04,T002,E0074,I08,S1,A04,1.65,60,123.71,0
20005614,2024-08-14,PL01,T003,E0010,I08,S4,A06,3.28,45,22.01,60
20005615,2024-08-14,PL05,T001,E0102,I02,S1,A06,1.51,60,1.55,0
20005616,2024-08-14,PL01,T001,E0024,I04,S1,A06,1.3,60,8.94,0
20005617,2024-08-14,PL01,T002,E0014,I01,S2,A02,2.01,60,111.48,49
20005618,2024-08-14,PL02,T005,E0026,I03,S1,A06,1.02,32,15.02,0
20005619,2024-08-15,PL02,T005,E0034,I02,S2,A03,2.44,32,32.51,0
20005620,2024-08-15,PL02,T001,E0048,I06,S2,A05,2.41,60,32.87,23
20005621,2024-08-15,PL01,T003,E0018,I04,S1,A05,0.25,45,21.68,0
20005622,2024-08-15,PL03,T002,E0064,I06,S2,A05,1.6,60,16.57,61
20005623,2024-08-15,PL03,T004,E0071,I04,S4,A04,2.38,45,297.31,92
20005624,2024-08-15,PL04,T001,E0083,I06,S1,A05,1.23,60,14.02,0
20005625,2024-08-15,PL02,T005,E0031,I03,S3,A01,1.34,32,210.79,64
20005626,2024-08-15,PL02,T006,E0028,I04,S1,A03,1.03,32,23.36,0
20005627,2024-08-15,PL04,T004,E0083,I07,S1,A03,1.08,45,27.93,0
20005628,2024-08-15,PL02,T004,E0026,I04,S3,A06,3.55,45,52.99,73
20005629,2024-08-15,PL02,T004,E0044,I06,S1,A04,0.37,45,132.43,0
20005630,2024-08-15,PL03,T001,E0062,I04,S1,A04,0.96,60,101.6,0
20005631,2024-08-16,PL01,T001,E0009,I07,S2,A04,1.9,60,196.36,0
20005632,2024-08-16,PL03,T005,E0070,I06,S1,A03,2.01,32,21.38,0
20005633,2024-08-16,PL01,T002,E0014,I02,S3,A01,3.28,60,64.93,0
20005634,2024-08-16,PL03,T004,E0068,I02,S1,A06,1.79,45,7.69,0
20005635,2024-08-16,PL01,T004,E0021,I05,S2,A06,0.67,45,21.58,44
20005636,2024-08-16,PL01,T006,E0020,I06,S1,A02,0.77,32,142.25,0
20005637,2024-08-16,PL05,T004,E0105,I03,S1,A01,1.59,45,150.19,0
20005638,2024-08-16,PL01,T001,E0018,I03,S1,A02,1.76,60,97.91,0
20005639,2024-08-16,PL01,T003,E0010,I05,S1,A01,1.34,45,144.53,0
20005640,2024-08-16,PL05,T005,E0102,I05,S2,A04,2.92,32,153.55,0
20005641,2024-08-16,PL01,T003,E0006,I06,S2,A05,1.86,45,30.32,0
20005642,2024-08-16,PL04,T004,E0079,I04,S2,A01,1.46,45,70.02,0
20005643,2024-08-17,PL03,T002,E0062,I02,S1,A04,1.87,60,89.21,0
20005644,2024-08-17,PL04,T006,E0088,I06,S1,A05,1.61,32,29.11,0
20005645,2024-08-17,PL02,T003,E0037,I05,S3,A06,1.73,45,2.06,140
20005646,2024-08-17,PL03,T004,E0051,I02,S1,A03,1.15,45,30.41,0
20005647,2024-08-17,PL01,T004,E0017,I05,S1,A05,0.54,45,3.49,0
20005648,2024-08-17,PL01,T005,E0019,I03,S1,A05,1.06,32,18.3,0
20005649,2024-08-17,PL02,T003,E0034,I03,S3,A04,1.8,45,277.92,127
20005650,2024-08-17,PL05,T003,E0101,I06,S2,A04,2.72,45,117.79,0
20005651,2024-08-17,PL02,T003,E0034,I06,S3,A06,1.01,45,3.87,126
20005652,2024-08-17,PL05,T004,E0091,I08,S4,A01,0.44,45,281.02,0
20005653,2024-08-18,PL03,T006,E0061,I05,S2,A06,0.98,32,34.68,0
20005654,2024-08-18,PL02,T001,E0031,I08,S1,A02,1.14,60,41.72,0
20005655,2024-08-18,PL04,T005,E0081,I05,S2,A03,0.9,32,22.41,0
20005656,2024-08-18,PL05,T001,E0102,I02,S3,A01,0.85,60,281.26,118
20005657,2024-08-18,PL04,T002,E0079,I01,S1,A04,1.28,60,13.38,0
20005658,2024-08-18,PL02,T006,E0048,I07,S2,A05,1.61,32,43.57,0
20005659,2024-08-18,PL04,T001,E0076,I08,S3,A04,1.89,60,14.13,75
20005660,2024-08-19,PL04,T006,E0084,I04,S1,A01,0.96,32,35.18,0
20005661,2024-08-19,PL04,T006,E0086,I04,S4,A04,2.43,32,162.29,0
20005662,2024-08-19,PL04,T001,E0081,I02,S1,A01,1.16,60,49.14,0
20005663,2024-08-19,PL02,T006,E0047,I02,S1,A01,0.25,32,167.43,0
20005664,2024-08-19,PL03,T002,E0062,I01,S3,A06,2.76,60,19.85,0
20005665,2024-08-19,PL02,T001,E0037,I05,S3,A02,2.33,60,16.35,0
20005666,2024-08-19,PL01,T003,E0013,I08,S1,A06,1.9,45,2.36,0
20005667,2024-08-19,PL02,T005,E0033,I01,S2,A03,1.92,32,34.07,0
20005668,2024-08-19,PL04,T006,E0084,I02,S1,A04,1.31,32,118.2,0
20005669,2024-08-20,PL02,T003,E0026,I06,S3,A04,2.33,45,208.4,65
20005670,2024-08-20,PL01,T001,E0006,I04,S2,A03,1.11,60,26.92,0
20005671,2024-08-20,PL01,T003,E0017,I01,S1,A04,1.21,45,24.94,0
20005672,2024-08-20,PL04,T006,E0076,I01,S1,A05,1.61,32,7.53,0
20005673,2024-08-20,PL03,T001,E0072,I08,S2,A04,1.3,60,60.43,50
20005674,2024-08-20,PL03,T001,E0050,I05,S1,A05,2.13,60,24.89,0
20005675,2024-08-20,PL04,T002,E0081,I05,S4,A06,4.33,60,14.25,81
20005676,2024-08-20,PL04,T002,E0087,I02,S2,A02,2.98,60,78.83,58
20005677,2024-08-20,PL01,T003,E0004,I06,S3,A01,2.88,45,211.32,88
20005678,2024-08-20,PL05,T003,E0101,I06,S2,A03,1.01,45,39.43,0
20005679,2024-08-20,PL01,T003,E0008,I07,S3,A01,1.98,45,97.34,145
20005680,2024-08-20,PL04,T002,E0074,I05,S2,A06,0.77,60,0.53,0
20005681,2024-08-20,PL04,T006,E0082,I01,S2,A04,2.46,32,103.91,0
20005682,2024-08-20,PL02,T002,E0048,I04,S3,A02,0.84,60,74.01,139
20005683,2024-08-20,PL03,T005,E0069,I05,S1,A04,1.18,32,82.83,0
20005684,2024-08-21,PL05,T006,E0105,I08,S1,A04,1.45,32,78.72,0
20005685,2024-08-21,PL02,T001,E0047,I07,S3,A03,1.41,60,59.23,85
20005686,2024-08-21,PL03,T005,E0049,I01,S2,A03,0.98,32,19.54,15
20005687,2024-08-21,PL04,T006,E0073,I07,S2,A02,1.61,32,174.47,0
20005688,2024-08-21,PL01,T003,E0019,I01,S3,A06,1.99,45,34.57,0
20005689,2024-08-21,PL02,T005,E0046,I08,S1,A06,2.01,32,16.92,0
20005690,2024-08-22,PL04,T005,E0076,I08,S1,A01,1.45,32,88.31,0
20005691,2024-08-22,PL02,T004,E0044,I03,S1,A02,1.1,45,32.69,0
20005692,2024-08-22,PL04,T005,E0080,I01,S2,A06,1.63,32,23.24,0
20005693,2024-08-22,PL03,T005,E0060,I02,S3,A04,0.58,32,240.19,0
20005694,2024-08-22,PL03,T001,E0072,I02,S4,A06,1.67,60,44.33,89
20005695,2024-08-22,PL01,T005,E0011,I02,S2,A03,2.38,32,11.7,0
20005696,2024-08-22,PL04,T006,E0089,I05,S4,A06,3.84,32,32.41,169
20005697,2024-08-22,PL01,T006,E0001,I05,S1,A05,1.94,32,5.27,0
20005698,2024-08-22,PL01,T002,E0022,I04,S2,A04,1.26,60,164.11,29
20005699,2024-08-23,PL05,T002,E0094,I02,S2,A03,1.62,60,33.83,25
