OrdenID,FechaEntrada,FechaSalida,TallerID,TallerNombre,CiudadTaller,ClienteID,VehiculoID,MecanicoID,MecanicoNombre,GarantiaSiNo
2005130,2024-10-31,2024-10-31,T002,AutoZen Norte,Madrid,C0424,V00460,M003,Nuria,No
2005131,2024-10-31,2024-10-31,T001,AutoZen Atocha,Madrid,C0584,V00643,M003,Nuria,No
2005132,2024-10-31,2024-11-01,T004,AutoZen Triana,Sevilla,C0229,V00256,M004,Leo,No
2005133,2024-10-31,2024-11-01,T004,AutoZen Triana,Sevilla,C0105,V00114,M005,Irene,No
2005134,2024-11-01,2024-11-03,T003,AutoZen Mar,Valencia,C0130,V00145,M002,Sara,No
2005135,2024-11-01,2024-11-01,T003,AutoZen Mar,Valencia,C0820,V00898,M003,Nuria,No
2005136,2024-11-01,2024-11-01,T003,AutoZen Mar,Valencia,C0477,V00519,M004,Leo,No
2005137,2024-11-01,2024-11-01,T004,AutoZen Triana,Sevilla,C0699,V00766,M006,Pablo,No
2005138,2024-11-01,2024-11-01,T004,AutoZen Triana,Sevilla,C0187,V00209,M003,Nuria,No
2005139,2024-11-01,2024-11-01,T003,AutoZen Mar,Valencia,C0327,V00350,M006,Pablo,No
2005140,2024-11-01,2024-11-01,T004,AutoZen Triana,Sevilla,C0073,V00080,M006,Pablo,No
2005141,2024-11-01,2024-11-01,T003,AutoZen Mar,Valencia,C0774,V00848,M001,Luis,No
2005142,2024-11-01,2024-11-02,T003,AutoZen Mar,Valencia,C0381,V00412,M001,Luis,No
2005143,2024-11-01,2024-11-01,T004,AutoZen Triana,Sevilla,C0623,V00686,M006,Pablo,No
2005144,2024-11-02,2024-11-03,T001,AutoZen Atocha,Madrid,C0026,V00033,M001,Luis,No
2005145,2024-11-03,2024-11-03,T001,AutoZen Atocha,Madrid,C0295,V00321,M001,Luis,No
2005146,2024-11-03,2024-11-03,T004,AutoZen Triana,Sevilla,C0664,V00727,M002,Sara,No
2005147,2024-11-03,2024-11-03,T002,AutoZen Norte,Madrid,C0588,V00648,M006,Pablo,No
2005148,2024-11-04,2024-11-05,T003,AutoZen Mar,Valencia,C0895,V00982,M003,Nuria,No
2005149,2024-11-04,2024-11-04,T004,AutoZen Triana,Sevilla,C0532,V00583,M004,Leo,No
2005150,2024-11-04,2024-11-04,T003,AutoZen Mar,Valencia,C0493,V00539,M001,Luis,No
2005151,2024-11-04,2024-11-04,T003,AutoZen Mar,Valencia,C0317,V00343,M005,Irene,No
2005152,2024-11-04,2024-11-04,T004,AutoZen Triana,Sevilla,C0494,V00541,M001,Luis,No
2005153,2024-11-04,2024-11-04,T003,AutoZen Mar,Valencia,C0041,V00050,M005,Irene,No
2005154,2024-11-04,2024-11-04,T001,AutoZen Atocha,Madrid,C0270,V00299,M004,Leo,No
2005155,2024-11-04,2024-11-04,T001,AutoZen Atocha,Madrid,C0504,V00551,M004,Leo,No
2005156,2024-11-04,2024-11-04,T002,AutoZen Norte,Madrid,C0176,V00195,M002,Sara,No
2005157,2024-11-04,2024-11-04,T001,AutoZen Atocha,Madrid,C0346,V00373,M002,Sara,No
2005158,2024-11-05,2024-11-06,T001,AutoZen Atocha,Madrid,C0123,V00136,M002,Sara,No
2005159,2024-11-05,2024-11-07,T001,AutoZen Atocha,Madrid,C0819,V00897,M002,Sara,No
2005160,2024-11-05,2024-11-07,T004,AutoZen Triana,Sevilla,C0180,V00199,M001,Luis,No
2005161,2024-11-05,2024-11-06,T002,AutoZen Norte,Madrid,C0121,V00134,M005,Irene,No
2005162,2024-11-05,2024-11-07,T002,AutoZen Norte,Madrid,C0199,V00224,M006,Pablo,No
2005163,2024-11-05,2024-11-06,T002,AutoZen Norte,Madrid,C0113,V00123,M006,Pablo,No
2005164,2024-11-05,2024-11-05,T002,AutoZen Norte,Madrid,C0029,V00036,M006,Pablo,No
2005165,2024-11-05,2024-11-06,T001,AutoZen Atocha,Madrid,C0358,V00387,M003,Nuria,No
2005166,2024-11-05,2024-11-05,T001,AutoZen Atocha,Madrid,C0443,V00480,M004,Leo,No
2005167,2024-11-05,2024-11-06,T004,AutoZen Triana,Sevilla,C0573,V00629,M001,Luis,No
2005168,2024-11-05,2024-11-05,T003,AutoZen Mar,Valencia,C0303,V00329,M005,Irene,No
2005169,2024-11-05,2024-11-05,T001,AutoZen Atocha,Madrid,C0545,V00598,M005,Irene,No
2005170,2024-11-05,2024-11-05,T003,AutoZen Mar,Valencia,C0085,V00092,M006,Pablo,No
2005171,2024-11-05,2024-11-05,T003,AutoZen Mar,Valencia,C0305,V00331,M002,Sara,No
2005172,2024-11-05,2024-11-05,T002,AutoZen Norte,Madrid,C0690,V00756,M004,Leo,No
2005173,2024-11-05,2024-11-06,T003,AutoZen Mar,Valencia,C0126,V00140,M001,Luis,No
2005174,2024-11-05,2024-11-06,T001,AutoZen Atocha,Madrid,C0171,V00190,M001,Luis,No
2005175,2024-11-05,2024-11-05,T004,AutoZen Triana,Sevilla,C0703,V00771,M004,Leo,No
2005176,2024-11-05,2024-11-05,T001,AutoZen Atocha,Madrid,C0670,V00733,M004,Leo,No
2005177,2024-11-06,2024-11-06,T002,AutoZen Norte,Madrid,C0066,V00074,M004,Leo,Sí
2005178,2024-11-06,2024-11-07,T003,AutoZen Mar,Valencia,C0327,V00350,M001,Luis,No
2005179,2024-11-06,2024-11-06,T004,AutoZen Triana,Sevilla,C0546,V00599,M002,Sara,No
2005180,2024-11-06,2024-11-06,T004,AutoZen Triana,Sevilla,C0056,V00063,M001,Luis,No
2005181,2024-11-06,2024-11-07,T003,AutoZen Mar,Valencia,C0844,V00926,M003,Nuria,No
2005182,2024-11-06,2024-11-06,T004,AutoZen Triana,Sevilla,C0666,V00729,M003,Nuria,No
2005183,2024-11-06,2024-11-06,T002,AutoZen Norte,Madrid,C0200,V00225,M001,Luis,No
2005184,2024-11-06,2024-11-06,T001,AutoZen Atocha,Madrid,C0810,V00888,M006,Pablo,Sí
2005185,2024-11-07,2024-11-07,T002,AutoZen Norte,Madrid,C0557,V00611,M004,Leo,No
2005186,2024-11-07,2024-11-07,T002,AutoZen Norte,Madrid,C0416,V00451,M003,Nuria,No
2005187,2024-11-07,2024-11-08,T002,AutoZen Norte,Madrid,C0316,V00341,M001,Luis,No
2005188,2024-11-07,2024-11-08,T001,AutoZen Atocha,Madrid,C0655,V00719,M006,Pablo,No
2005189,2024-11-07,2024-11-08,T003,AutoZen Mar,Valencia,C0693,V00759,M006,Pablo,No
2005190,2024-11-07,2024-11-08,T004,AutoZen Triana,Sevilla,C0793,V00866,M001,Luis,No
2005191,2024-11-07,2024-11-07,T004,AutoZen Triana,Sevilla,C0475,V00517,M004,Leo,No
2005192,2024-11-07,2024-11-07,T003,AutoZen Mar,Valencia,C0815,V00894,M002,Sara,No
2005193,2024-11-08,2024-11-08,T004,AutoZen Triana,Sevilla,C0245,V00275,M001,Luis,No
2005194,2024-11-08,2024-11-09,T004,AutoZen Triana,Sevilla,C0545,V00597,M002,Sara,No
2005195,2024-11-08,2024-11-08,T004,AutoZen Triana,Sevilla,C0265,V00295,M004,Leo,No
2005196,2024-11-08,2024-11-09,T001,AutoZen Atocha,Madrid,C0670,V00733,M006,Pablo,No
2005197,2024-11-08,2024-11-08,T001,AutoZen Atocha,Madrid,C0427,V00463,M004,Leo,No
2005198,2024-11-08,2024-11-08,T001,AutoZen Atocha,Madrid,C0020,V00025,M006,Pablo,No
2005199,2024-11-08,2024-11-09,T003,AutoZen Mar,Valencia,C0053,V00060,M002,Sara,No
2005200,2024-11-08,2024-11-08,T002,AutoZen Norte,Madrid,C0598,V00659,M006,Pablo,No
2005201,2024-11-09,2024-11-10,T004,AutoZen Triana,Sevilla,C0169,V00188,M005,Irene,No
2005202,2024-11-09,2024-11-10,T002,AutoZen Norte,Madrid,C0190,V00212,M002,Sara,No
2005203,2024-11-09,2024-11-11,T001,AutoZen Atocha,Madrid,C0323,V00347,M002,Sara,Sí
2005204,2024-11-09,2024-11-09,T002,AutoZen Norte,Madrid,C0862,V00946,M001,Luis,No
2005205,2024-11-09,2024-11-09,T002,AutoZen Norte,Madrid,C0145,V00165,M006,Pablo,Sí
2005206,2024-11-09,2024-11-10,T003,AutoZen Mar,Valencia,C0461,V00502,M004,Leo,No
2005207,2024-11-09,2024-11-09,T001,AutoZen Atocha,Madrid,C0601,V00662,M002,Sara,No
2005208,2024-11-09,2024-11-09,T003,AutoZen Mar,Valencia,C0617,V00679,M002,Sara,No
2005209,2024-11-09,2024-11-10,T002,AutoZen Norte,Madrid,C0172,V00191,M003,Nuria,No
2005210,2024-11-11,2024-11-11,T003,AutoZen Mar,Valencia,C0040,V00047,M004,Leo,No
2005211,2024-11-11,2024-11-12,T001,AutoZen Atocha,Madrid,C0715,V00786,M006,Pablo,No
2005212,2024-11-11,2024-11-12,T001,AutoZen Atocha,Madrid,C0024,V00031,M004,Leo,No
2005213,2024-11-11,2024-11-11,T003,AutoZen Mar,Valencia,C0283,V00310,M001,Luis,No
2005214,2024-11-11,2024-11-12,T002,AutoZen Norte,Madrid,C0862,V00946,M004,Leo,No
2005215,2024-11-11,2024-11-13,T002,AutoZen Norte,Madrid,C0205,V00230,M003,Nuria,No
2005216,2024-11-11,2024-11-11,T004,AutoZen Triana,Sevilla,C0161,V00181,M003,Nuria,No
2005217,2024-11-11,2024-11-11,T002,AutoZen Norte,Madrid,C0146,V00166,M003,Nuria,No
2005218,2024-11-11,2024-11-11,T002,AutoZen Norte,Madrid,C0244,V00274,M001,Luis,No
2005219,2024-11-11,2024-11-11,T004,AutoZen Triana,Sevilla,C0895,V00982,M006,Pablo,No
2005220,2024-11-11,2024-11-11,T004,AutoZen Triana,Sevilla,C0082,V00089,M006,Pablo,No
2005221,2024-11-11,2024-11-11,T004,AutoZen Triana,Sevilla,C0149,V00167,M003,Nuria,No
2005222,2024-11-12,2024-11-14,T004,AutoZen Triana,Sevilla,C0620,V00682,M006,Pablo,No
2005223,2024-11-12,2024-11-13,T003,AutoZen Mar,Valencia,C0251,V00280,M001,Luis,No
2005224,2024-11-12,2024-11-12,T002,AutoZen Norte,Madrid,C0029,V00036,M006,Pablo,No
2005225,2024-11-12,2024-11-13,T001,AutoZen Atocha,Madrid,C0390,V00421,M006,Pablo,No
2005226,2024-11-12,2024-11-12,T001,AutoZen Atocha,Madrid,C0264,V00294,M004,Leo,No
2005227,2024-11-12,2024-11-12,T003,AutoZen Mar,Valencia,C0511,V00559,M004,Leo,No
2005228,2024-11-12,2024-11-13,T001,AutoZen Atocha,Madrid,C0674,V00738,M006,Pablo,No
2005229,2024-11-12,2024-11-12,T003,AutoZen Mar,Valencia,C0674,V00738,M002,Sara,No
2005230,2024-11-12,2024-11-12,T003,AutoZen Mar,Valencia,C0275,V00303,M002,Sara,No
2005231,2024-11-12,2024-11-12,T004,AutoZen Triana,Sevilla,C0090,V00096,M002,Sara,No
2005232,2024-11-12,2024-11-12,T003,AutoZen Mar,Valencia,C0651,V00715,M001,Luis,No
2005233,2024-11-12,2024-11-12,T001,AutoZen Atocha,Madrid,C0746,V00819,M006,Pablo,No
2005234,2024-11-12,2024-11-14,T001,AutoZen Atocha,Madrid,C0796,V00870,M001,Luis,Sí
2005235,2024-11-13,2024-11-14,T004,AutoZen Triana,Sevilla,C0038,V00045,M006,Pablo,No
2005236,2024-11-13,2024-11-14,T001,AutoZen Atocha,Madrid,C0628,V00691,M005,Irene,No
2005237,2024-11-13,2024-11-13,T004,AutoZen Triana,Sevilla,C0705,V00773,M006,Pablo,Sí
2005238,2024-11-13,2024-11-15,T002,AutoZen Norte,Madrid,C0007,V00010,M002,Sara,No
2005239,2024-11-13,2024-11-13,T004,AutoZen Triana,Sevilla,C0777,V00850,M003,Nuria,No
2005240,2024-11-13,2024-11-13,T004,AutoZen Triana,Sevilla,C0434,V00470,M005,Irene,No
2005241,2024-11-13,2024-11-13,T001,AutoZen Atocha,Madrid,C0081,V00087,M001,Luis,No
2005242,2024-11-14,2024-11-14,T004,AutoZen Triana,Sevilla,C0678,V00745,M004,Leo,No
2005243,2024-11-14,2024-11-14,T002,AutoZen Norte,Madrid,C0869,V00954,M001,Luis,No
2005244,2024-11-14,2024-11-14,T004,AutoZen Triana,Sevilla,C0528,V00579,M004,Leo,No
2005245,2024-11-14,2024-11-15,T004,AutoZen Triana,Sevilla,C0528,V00580,M006,Pablo,No
2005246,2024-11-14,2024-11-14,T002,AutoZen Norte,Madrid,C0578,V00634,M004,Leo,No
2005247,2024-11-15,2024-11-17,T004,AutoZen Triana,Sevilla,C0738,V00811,M006,Pablo,No
2005248,2024-11-15,2024-11-16,T004,AutoZen Triana,Sevilla,C0064,V00071,M001,Luis,No
2005249,2024-11-15,2024-11-16,T004,AutoZen Triana,Sevilla,C0404,V00438,M004,Leo,No
2005250,2024-11-15,2024-11-15,T003,AutoZen Mar,Valencia,C0347,V00374,M006,Pablo,No
2005251,2024-11-15,2024-11-15,T003,AutoZen Mar,Valencia,C0157,V00175,M006,Pablo,No
2005252,2024-11-15,2024-11-15,T004,AutoZen Triana,Sevilla,C0073,V00080,M001,Luis,No
2005253,2024-11-15,2024-11-15,T004,AutoZen Triana,Sevilla,C0562,V00617,M005,Irene,No
2005254,2024-11-15,2024-11-15,T002,AutoZen Norte,Madrid,C0887,V00972,M006,Pablo,No
2005255,2024-11-15,2024-11-15,T003,AutoZen Mar,Valencia,C0040,V00047,M006,Pablo,No
2005256,2024-11-15,2024-11-15,T001,AutoZen Atocha,Madrid,C0107,V00117,M001,Luis,No
2005257,2024-11-15,2024-11-15,T004,AutoZen Triana,Sevilla,C0171,V00190,M001,Luis,No
2005258,2024-11-15,2024-11-15,T001,AutoZen Atocha,Madrid,C0898,V00985,M004,Leo,No
2005259,2024-11-15,2024-11-15,T003,AutoZen Mar,Valencia,C0683,V00750,M001,Luis,No
2005260,2024-11-16,2024-11-16,T002,AutoZen Norte,Madrid,C0868,V00953,M002,Sara,No
2005261,2024-11-16,2024-11-18,T001,AutoZen Atocha,Madrid,C0153,V00171,M005,Irene,No
2005262,2024-11-16,2024-11-17,T002,AutoZen Norte,Madrid,C0119,V00131,M003,Nuria,No
2005263,2024-11-16,2024-11-17,T001,AutoZen Atocha,Madrid,C0397,V00430,M004,Leo,No
2005264,2024-11-16,2024-11-16,T002,AutoZen Norte,Madrid,C0062,V00069,M003,Nuria,No
2005265,2024-11-16,2024-11-16,T002,AutoZen Norte,Madrid,C0277,V00305,M001,Luis,No
2005266,2024-11-16,2024-11-16,T001,AutoZen Atocha,Madrid,C0565,V00620,M002,Sara,No
2005267,2024-11-16,2024-11-17,T002,AutoZen Norte,Madrid,C0761,V00835,M003,Nuria,No
2005268,2024-11-16,2024-11-16,T004,AutoZen Triana,Sevilla,C0570,V00626,M005,Irene,No
2005269,2024-11-16,2024-11-18,T003,AutoZen Mar,Valencia,C0858,V00941,M005,Irene,No
2005270,2024-11-18,2024-11-18,T001,AutoZen Atocha,Madrid,C0878,V00963,M005,Irene,No
2005271,2024-11-18,2024-11-18,T003,AutoZen Mar,Valencia,C0107,V00117,M001,Luis,No
2005272,2024-11-18,2024-11-18,T002,AutoZen Norte,Madrid,C0757,V00830,M003,Nuria,No
2005273,2024-11-18,2024-11-18,T004,AutoZen Triana,Sevilla,C0435,V00471,M001,Luis,No
2005274,2024-11-18,2024-11-18,T001,AutoZen Atocha,Madrid,C0400,V00434,M001,Luis,No
2005275,2024-11-18,2024-11-18,T004,AutoZen Triana,Sevilla,C0476,V00518,M001,Luis,No
2005276,2024-11-18,2024-11-19,T004,AutoZen Triana,Sevilla,C0453,V00492,M006,Pablo,No
2005277,2024-11-18,2024-11-18,T001,AutoZen Atocha,Madrid,C0502,V00548,M001,Luis,Sí
2005278,2024-11-18,2024-11-18,T003,AutoZen Mar,Valencia,C0661,V00724,M003,Nuria,No
2005279,2024-11-18,2024-11-18,T004,AutoZen Triana,Sevilla,C0315,V00340,M004,Leo,No
2005280,2024-11-18,2024-11-19,T002,AutoZen Norte,Madrid,C0607,V00668,M005,Irene,No
2005281,2024-11-18,2024-11-18,T001,AutoZen Atocha,Madrid,C0748,V00822,M003,Nuria,No
2005282,2024-11-19,2024-11-19,T001,AutoZen Atocha,Madrid,C0003,V00006,M006,Pablo,No
2005283,2024-11-19,2024-11-19,T003,AutoZen Mar,Valencia,C0263,V00292,M002,Sara,No
2005284,2024-11-19,2024-11-20,T002,AutoZen Norte,Madrid,C0662,V00725,M001,Luis,No
2005285,2024-11-19,2024-11-19,T004,AutoZen Triana,Sevilla,C0822,V00901,M006,Pablo,No
2005286,2024-11-19,2024-11-19,T001,AutoZen Atocha,Madrid,C0803,V00879,M005,Irene,No
2005287,2024-11-19,2024-11-20,T002,AutoZen Norte,Madrid,C0871,V00957,M004,Leo,Sí
2005288,2024-11-19,2024-11-21,T003,AutoZen Mar,Valencia,C0862,V00946,M004,Leo,No
2005289,2024-11-19,2024-11-19,T002,AutoZen Norte,Madrid,C0884,V00970,M004,Leo,No
2005290,2024-11-19,2024-11-20,T001,AutoZen Atocha,Madrid,C0862,V00946,M005,Irene,No
2005291,2024-11-19,2024-11-19,T003,AutoZen Mar,Valencia,C0373,V00403,M006,Pablo,No
2005292,2024-11-19,2024-11-19,T004,AutoZen Triana,Sevilla,C0845,V00927,M005,Irene,No
2005293,2024-11-19,2024-11-19,T002,AutoZen Norte,Madrid,C0344,V00370,M006,Pablo,No
2005294,2024-11-19,2024-11-21,T002,AutoZen Norte,Madrid,C0084,V00091,M005,Irene,No
2005295,2024-11-20,2024-11-21,T004,AutoZen Triana,Sevilla,C0507,V00554,M003,Nuria,No
2005296,2024-11-20,2024-11-20,T003,AutoZen Mar,Valencia,C0125,V00139,M001,Luis,No
2005297,2024-11-20,2024-11-21,T003,AutoZen Mar,Valencia,C0265,V00295,M006,Pablo,No
2005298,2024-11-20,2024-11-20,T001,AutoZen Atocha,Madrid,C0113,V00123,M003,Nuria,No
2005299,2024-11-20,2024-11-20,T003,AutoZen Mar,Valencia,C0118,V00129,M005,Irene,No
2005300,2024-11-20,2024-11-20,T003,AutoZen Mar,Valencia,C0067,V00075,M005,Irene,No
2005301,2024-11-20,2024-11-20,T004,AutoZen Triana,Sevilla,C0132,V00147,M005,Irene,No
2005302,2024-11-20,2024-11-21,T001,AutoZen Atocha,Madrid,C0317,V00343,M006,Pablo,No
2005303,2024-11-20,2024-11-21,T004,AutoZen Triana,Sevilla,C0865,V00949,M006,Pablo,No
2005304,2024-11-20,2024-11-21,T003,AutoZen Mar,Valencia,C0021,V00027,M002,Sara,Sí
2005305,2024-11-21,2024-11-22,T001,AutoZen Atocha,Madrid,C0064,V00071,M006,Pablo,Sí
2005306,2024-11-21,2024-11-21,T004,AutoZen Triana,Sevilla,C0702,V00769,M006,Pablo,No
2005307,2024-11-21,2024-11-22,T002,AutoZen Norte,Madrid,C0094,V00101,M002,Sara,No
2005308,2024-11-21,2024-11-21,T004,AutoZen Triana,Sevilla,C0556,V00609,M002,Sara,No
2005309,2024-11-21,2024-11-22,T004,AutoZen Triana,Sevilla,C0355,V00383,M005,Irene,No
2005310,2024-11-21,2024-11-21,T004,AutoZen Triana,Sevilla,C0596,V00657,M001,Luis,No
2005311,2024-11-22,2024-11-24,T002,AutoZen Norte,Madrid,C0097,V00104,M003,Nuria,No
2005312,2024-11-22,2024-11-23,T001,AutoZen Atocha,Madrid,C0411,V00446,M005,Irene,Sí
2005313,2024-11-22,2024-11-22,T003,AutoZen Mar,Valencia,C0841,V00922,M002,Sara,No
2005314,2024-11-22,2024-11-22,T002,AutoZen Norte,Madrid,C0095,V00102,M001,Luis,No
2005315,2024-11-22,2024-11-22,T003,AutoZen Mar,Valencia,C0137,V00156,M003,Nuria,No
2005316,2024-11-22,2024-11-23,T004,AutoZen Triana,Sevilla,C0783,V00857,M005,Irene,No
2005317,2024-11-22,2024-11-23,T004,AutoZen Triana,Sevilla,C0181,V00200,M006,Pablo,Sí
2005318,2024-11-22,2024-11-22,T003,AutoZen Mar,Valencia,C0898,V00985,M006,Pablo,No
2005319,2024-11-22,2024-11-23,T004,AutoZen Triana,Sevilla,C0137,V00155,M006,Pablo,No
2005320,2024-11-22,2024-11-23,T002,AutoZen Norte,Madrid,C0071,V00078,M005,Irene,No
2005321,2024-11-22,2024-11-23,T002,AutoZen Norte,Madrid,C0504,V00550,M003,Nuria,No
2005322,2024-11-22,2024-11-22,T001,AutoZen Atocha,Madrid,C0412,V00447,M006,Pablo,Sí
2005323,2024-11-22,2024-11-22,T004,AutoZen Triana,Sevilla,C0462,V00503,M005,Irene,No
2005324,2024-11-22,2024-11-22,T004,AutoZen Triana,Sevilla,C0856,V00939,M002,Sara,No
2005325,2024-11-22,2024-11-22,T004,AutoZen Triana,Sevilla,C0587,V00647,M006,Pablo,No
2005326,2024-11-22,2024-11-23,T003,AutoZen Mar,Valencia,C0344,V00370,M005,Irene,No
2005327,2024-11-22,2024-11-22,T002,AutoZen Norte,Madrid,C0471,V00514,M001,Luis,No
2005328,2024-11-22,2024-11-23,T001,AutoZen Atocha,Madrid,C0092,V00099,M004,Leo,No
2005329,2024-11-23,2024-11-23,T001,AutoZen Atocha,Madrid,C0815,V00893,M005,Irene,No
2005330,2024-11-23,2024-11-24,T002,AutoZen Norte,Madrid,C0454,V00493,M005,Irene,No
2005331,2024-11-23,2024-11-24,T003,AutoZen Mar,Valencia,C0397,V00430,M003,Nuria,No
2005332,2024-11-23,2024-11-23,T003,AutoZen Mar,Valencia,C0264,V00294,M006,Pablo,Sí
2005333,2024-11-23,2024-11-23,T001,AutoZen Atocha,Madrid,C0491,V00536,M003,Nuria,No
2005334,2024-11-23,2024-11-23,T002,AutoZen Norte,Madrid,C0617,V00678,M003,Nuria,No
2005335,2024-11-23,2024-11-24,T003,AutoZen Mar,Valencia,C0121,V00134,M001,Luis,No
2005336,2024-11-23,2024-11-24,T002,AutoZen Norte,Madrid,C0730,V00803,M003,Nuria,No
2005337,2024-11-23,2024-11-24,T003,AutoZen Mar,Valencia,C0701,V00768,M003,Nuria,No
2005338,2024-11-24,2024-11-25,T004,AutoZen Triana,Sevilla,C0037,V00044,M006,Pablo,Sí
2005339,2024-11-25,2024-11-26,T004,AutoZen Triana,Sevilla,C0502,V00547,M001,Luis,No
2005340,2024-11-25,2024-11-26,T001,AutoZen Atocha,Madrid,C0340,V00365,M003,Nuria,No
2005341,2024-11-25,2024-11-25,T001,AutoZen Atocha,Madrid,C0841,V00922,M001,Luis,No
2005342,2024-11-25,2024-11-26,T002,AutoZen Norte,Madrid,C0407,V00441,M001,Luis,No
2005343,2024-11-25,2024-11-26,T003,AutoZen Mar,Valencia,C0683,V00750,M004,Leo,No
2005344,2024-11-25,2024-11-26,T003,AutoZen Mar,Valencia,C0624,V00687,M005,Irene,No
2005345,2024-11-25,2024-11-25,T004,AutoZen Triana,Sevilla,C0123,V00136,M005,Irene,No
2005346,2024-11-25,2024-11-25,T001,AutoZen Atocha,Madrid,C0629,V00692,M001,Luis,No
2005347,2024-11-25,2024-11-26,T001,AutoZen Atocha,Madrid,C0414,V00450,M006,Pablo,No
2005348,2024-11-26,2024-11-26,T003,AutoZen Mar,Valencia,C0792,V00865,M001,Luis,No
2005349,2024-11-26,2024-11-26,T003,AutoZen Mar,Valencia,C0050,V00058,M006,Pablo,No
2005350,2024-11-26,2024-11-26,T003,AutoZen Mar,Valencia,C0877,V00962,M003,Nuria,No
2005351,2024-11-26,2024-11-28,T003,AutoZen Mar,Valencia,C0810,V00888,M006,Pablo,No
2005352,2024-11-26,2024-11-26,T002,AutoZen Norte,Madrid,C0565,V00621,M005,Irene,No
2005353,2024-11-27,2024-11-27,T001,AutoZen Atocha,Madrid,C0767,V00841,M004,Leo,No
2005354,2024-11-27,2024-11-27,T004,AutoZen Triana,Sevilla,C0261,V00289,M005,Irene,No
2005355,2024-11-27,2024-11-28,T004,AutoZen Triana,Sevilla,C0458,V00499,M006,Pablo,No
2005356,2024-11-27,2024-11-27,T004,AutoZen Triana,Sevilla,C0630,V00693,M002,Sara,No
2005357,2024-11-27,2024-11-27,T002,AutoZen Norte,Madrid,C0425,V00461,M005,Irene,No
2005358,2024-11-27,2024-11-27,T002,AutoZen Norte,Madrid,C0781,V00855,M001,Luis,No
2005359,2024-11-27,2024-11-27,T004,AutoZen Triana,Sevilla,C0222,V00249,M001,Luis,No
2005360,2024-11-27,2024-11-29,T001,AutoZen Atocha,Madrid,C0372,V00402,M006,Pablo,No
2005361,2024-11-27,2024-11-27,T001,AutoZen Atocha,Madrid,C0502,V00547,M005,Irene,No
2005362,2024-11-28,2024-11-28,T002,AutoZen Norte,Madrid,C0354,V00382,M001,Luis,No
2005363,2024-11-28,2024-11-28,T003,AutoZen Mar,Valencia,C0351,V00378,M001,Luis,No
2005364,2024-11-28,2024-11-28,T001,AutoZen Atocha,Madrid,C0313,V00338,M003,Nuria,No
2005365,2024-11-28,2024-11-28,T004,AutoZen Triana,Sevilla,C0366,V00396,M005,Irene,Sí
2005366,2024-11-28,2024-11-29,T003,AutoZen Mar,Valencia,C0624,V00687,M004,Leo,No
2005367,2024-11-28,2024-11-28,T001,AutoZen Atocha,Madrid,C0341,V00368,M006,Pablo,No
2005368,2024-11-28,2024-11-28,T001,AutoZen Atocha,Madrid,C0804,V00880,M004,Leo,No
2005369,2024-11-28,2024-11-29,T002,AutoZen Norte,Madrid,C0084,V00091,M004,Leo,Sí
2005370,2024-11-28,2024-11-28,T001,AutoZen Atocha,Madrid,C0125,V00139,M004,Leo,No
2005371,2024-11-28,2024-11-29,T001,AutoZen Atocha,Madrid,C0806,V00884,M002,Sara,No
2005372,2024-11-28,2024-11-29,T003,AutoZen Mar,Valencia,C0266,V00297,M006,Pablo,No
2005373,2024-11-28,2024-11-30,T003,AutoZen Mar,Valencia,C0778,V00851,M006,Pablo,Sí
2005374,2024-11-28,2024-11-28,T001,AutoZen Atocha,Madrid,C0395,V00428,M001,Luis,No
2005375,2024-11-28,2024-11-28,T001,AutoZen Atocha,Madrid,C0488,V00532,M004,Leo,No
2005376,2024-11-29,2024-11-30,T004,AutoZen Triana,Sevilla,C0617,V00679,M004,Leo,No
2005377,2024-11-29,2024-12-01,T002,AutoZen Norte,Madrid,C0353,V00380,M006,Pablo,Sí
2005378,2024-11-29,2024-11-30,T004,AutoZen Triana,Sevilla,C0460,V00501,M005,Irene,No
2005379,2024-11-29,2024-11-29,T004,AutoZen Triana,Sevilla,C0431,V00467,M001,Luis,No
2005380,2024-11-29,2024-11-30,T002,AutoZen Norte,Madrid,C0851,V00933,M003,Nuria,No
2005381,2024-11-29,2024-11-30,T001,AutoZen Atocha,Madrid,C0557,V00611,M001,Luis,No
2005382,2024-11-29,2024-11-29,T001,AutoZen Atocha,Madrid,C0569,V00625,M006,Pablo,No
2005383,2024-11-29,2024-11-30,T002,AutoZen Norte,Madrid,C0473,V00515,M006,Pablo,No
2005384,2024-11-29,2024-11-29,T004,AutoZen Triana,Sevilla,C0565,V00620,M003,Nuria,No
2005385,2024-11-29,2024-11-30,T004,AutoZen Triana,Sevilla,C0387,V00417,M006,Pablo,No
2005386,2024-11-29,2024-11-30,T002,AutoZen Norte,Madrid,C0508,V00555,M006,Pablo,No
2005387,2024-11-29,2024-11-30,T001,AutoZen Atocha,Madrid,C0601,V00662,M003,Nuria,Sí
2005388,2024-11-29,2024-11-29,T001,AutoZen Atocha,Madrid,C0244,V00274,M002,Sara,No
2005389,2024-11-30,2024-12-01,T004,AutoZen Triana,Sevilla,C0064,V00071,M001,Luis,No
2005390,2024-11-30,2024-12-01,T004,AutoZen Triana,Sevilla,C0038,V00045,M002,Sara,No
2005391,2024-11-30,2024-12-01,T002,AutoZen Norte,Madrid,C0563,V00618,M006,Pablo,No
