ReservaID,LineaID,HotelID,HotelNombre,DestinoID,PaisDestino,CiudadDestino,Regimen,Noches,Viajeros,PrecioNoche
3002948,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Media pensión,5,3,104.74
3002949,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Desayuno,2,2,136.5
3002950,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Pensión completa,5,4,126.0
3002951,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Desayuno,3,1,112.81
3002952,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,6,1,147.0
3002953,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Solo alojamiento,2,2,83.12
3002954,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Solo alojamiento,2,2,87.5
3002955,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,4,2,91.88
3002956,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Media pensión,5,3,74.81
3002957,1,H0002,Sakura Roma 2,D001,Italia,Roma,Media pensión,7,2,99.75
3002958,1,H0003,Atlas Roma 3,D001,Italia,Roma,Pensión completa,2,2,99.75
3002959,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Pensión completa,2,2,104.74
3002960,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Solo alojamiento,2,3,69.83
3002961,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Solo alojamiento,4,4,104.74
3002962,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Media pensión,4,1,82.69
3002963,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Media pensión,5,2,70.88
3002964,1,H0031,Aureo Valencia 3,D011,España,Valencia,Desayuno,4,2,66.15
3002965,1,H0002,Sakura Roma 2,D001,Italia,Roma,Media pensión,6,1,99.75
3002966,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,3,3,109.72
3002967,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,4,1,81.22
3002968,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Media pensión,2,2,67.5
3002969,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Media pensión,4,3,91.88
3002970,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Pensión completa,3,2,89.78
3002971,1,H0010,Sakura París 2,D004,Francia,París,Pensión completa,5,2,94.5
3002972,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Media pensión,2,2,94.05
3002973,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Media pensión,2,1,118.75
3002974,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Media pensión,2,2,78.75
3002975,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Media pensión,3,4,118.75
3002976,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Desayuno,2,2,109.72
3002977,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Desayuno,4,2,77.17
3002978,1,H0010,Sakura París 2,D004,Francia,París,Pensión completa,2,1,89.77
3002979,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Solo alojamiento,2,3,81.22
3002980,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Pensión completa,3,4,87.5
3002981,1,H0030,Atlas Valencia 2,D011,España,Valencia,Solo alojamiento,6,2,73.5
3002982,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Desayuno,5,1,103.95
3002983,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Media pensión,3,1,99.75
3002984,1,H0009,Aureo París 1,D004,Francia,París,Pensión completa,2,1,89.77
3002985,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Media pensión,5,4,119.7
3002986,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Desayuno,4,2,87.5
3002987,1,H0009,Aureo París 1,D004,Francia,París,Desayuno,5,4,94.5
3002988,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Pensión completa,4,1,115.5
3002989,1,H0009,Aureo París 1,D004,Francia,París,Pensión completa,4,3,99.23
3002990,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Desayuno,4,2,70.88
3002991,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Desayuno,2,1,64.12
3002992,1,H0031,Aureo Valencia 3,D011,España,Valencia,Solo alojamiento,5,3,63.0
3002993,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Solo alojamiento,3,1,115.5
3002994,1,H0031,Aureo Valencia 3,D011,España,Valencia,Solo alojamiento,6,1,59.85
3002995,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Pensión completa,4,1,91.88
3002996,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Pensión completa,6,2,67.5
3002997,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Solo alojamiento,7,3,73.5
3002998,1,H0003,Atlas Roma 3,D001,Italia,Roma,Desayuno,2,2,99.75
3002999,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Desayuno,3,3,112.81
3003000,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,4,2,166.25
3003001,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Media pensión,3,1,78.75
3003002,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Desayuno,3,3,143.33
3003003,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Pensión completa,7,2,104.74
3003004,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Solo alojamiento,3,1,162.5
3003005,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Desayuno,2,2,99.0
3003006,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Desayuno,2,2,99.75
3003007,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Solo alojamiento,3,4,126.0
3003008,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,3,1,115.5
3003009,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Media pensión,6,2,94.76
3003010,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Desayuno,2,2,67.5
3003011,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,4,3,85.5
3003012,1,H0003,Atlas Roma 3,D001,Italia,Roma,Pensión completa,6,1,99.75
3003013,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,2,2,104.74
3003014,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Pensión completa,4,1,89.78
3003015,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Solo alojamiento,6,3,111.15
3003016,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Solo alojamiento,6,1,122.85
3003017,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Solo alojamiento,4,2,67.5
3003018,1,H0011,Duomo París 3,D004,Francia,París,Solo alojamiento,5,1,110.25
3003019,1,H0029,Sakura Valencia 1,D011,España,Valencia,Pensión completa,3,1,87.5
3003020,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Pensión completa,4,1,94.05
3003021,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Solo alojamiento,4,2,85.5
3003022,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Solo alojamiento,6,1,78.75
3003023,1,H0031,Aureo Valencia 3,D011,España,Valencia,Solo alojamiento,5,1,59.85
3003024,1,H0030,Atlas Valencia 2,D011,España,Valencia,Media pensión,3,2,73.5
3003025,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Desayuno,6,1,99.75
3003026,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Media pensión,5,1,77.17
3003027,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Pensión completa,3,1,154.38
3003028,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,3,2,85.5
3003029,1,H0011,Duomo París 3,D004,Francia,París,Solo alojamiento,3,3,110.25
3003030,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Pensión completa,4,1,89.78
3003031,1,H0011,Duomo París 3,D004,Francia,París,Pensión completa,7,1,104.74
3003032,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Pensión completa,4,3,99.75
3003033,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Solo alojamiento,3,2,82.69
3003034,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Solo alojamiento,3,2,67.5
3003035,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Pensión completa,3,1,67.5
3003036,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,5,1,115.5
3003037,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Media pensión,4,3,112.81
3003038,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Media pensión,7,1,94.05
3003039,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Media pensión,5,1,85.5
3003040,1,H0003,Atlas Roma 3,D001,Italia,Roma,Pensión completa,5,4,104.74
3003041,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Media pensión,2,4,73.5
3003042,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Desayuno,6,2,162.5
3003043,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Desayuno,2,2,99.0
3003044,1,H0003,Atlas Roma 3,D001,Italia,Roma,Media pensión,5,2,99.75
3003045,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,6,3,109.72
3003046,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,7,1,166.25
3003047,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Media pensión,3,1,67.5
3003048,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Pensión completa,3,3,121.28
3003049,1,H0029,Sakura Valencia 1,D011,España,Valencia,Pensión completa,3,3,91.88
3003050,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,7,4,115.76
3003051,1,H0011,Duomo París 3,D004,Francia,París,Pensión completa,3,2,110.25
3003052,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Desayuno,2,1,109.72
3003053,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Desayuno,4,1,77.17
3003054,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,2,3,166.25
3003055,1,H0002,Sakura Roma 2,D001,Italia,Roma,Desayuno,7,1,99.75
3003056,1,H0031,Aureo Valencia 3,D011,España,Valencia,Solo alojamiento,4,2,63.0
3003057,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Desayuno,2,2,91.88
3003058,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Pensión completa,2,2,147.0
3003059,1,H0001,CityStay Roma 1,D001,Italia,Roma,Pensión completa,6,2,104.74
3003060,1,H0010,Sakura París 2,D004,Francia,París,Pensión completa,5,1,94.5
3003061,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Pensión completa,3,2,74.81
3003062,1,H0031,Aureo Valencia 3,D011,España,Valencia,Pensión completa,4,2,63.0
3003063,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,4,1,109.72
3003064,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,3,3,175.0
3003065,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Media pensión,4,3,77.17
3003066,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,3,2,115.5
3003067,1,H0010,Sakura París 2,D004,Francia,París,Solo alojamiento,2,1,89.77
3003068,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Solo alojamiento,4,1,67.5
3003069,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Pensión completa,3,1,117.0
3003070,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Media pensión,5,2,154.38
3003071,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Solo alojamiento,6,2,78.75
3003072,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Media pensión,5,4,83.12
3003073,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Pensión completa,4,2,67.5
3003074,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Media pensión,4,2,122.85
3003075,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Desayuno,4,3,118.75
3003076,1,H0003,Atlas Roma 3,D001,Italia,Roma,Pensión completa,3,2,99.75
3003077,1,H0011,Duomo París 3,D004,Francia,París,Pensión completa,2,2,110.25
3003078,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Pensión completa,5,1,132.3
3003079,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Pensión completa,3,1,143.33
3003080,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Desayuno,2,2,78.75
3003081,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,6,3,87.5
3003082,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Pensión completa,5,2,73.5
3003083,1,H0003,Atlas Roma 3,D001,Italia,Roma,Desayuno,5,2,104.74
3003084,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Desayuno,5,2,126.0
3003085,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Solo alojamiento,5,3,119.7
3003086,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Media pensión,4,2,154.35
3003087,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Desayuno,3,2,117.0
3003088,1,H0029,Sakura Valencia 1,D011,España,Valencia,Media pensión,2,3,83.12
3003089,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Pensión completa,5,3,85.5
3003090,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Media pensión,2,1,87.5
3003091,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,4,1,89.78
3003092,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Solo alojamiento,4,4,99.0
3003093,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Media pensión,3,4,183.75
3003094,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Desayuno,7,2,59.85
3003095,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Media pensión,4,1,78.75
3003096,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Pensión completa,7,2,85.5
3003097,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Desayuno,3,2,124.69
3003098,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,2,2,166.25
3003099,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Solo alojamiento,3,1,87.5
3003100,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Desayuno,4,1,115.5
3003101,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Pensión completa,5,1,111.15
3003102,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Pensión completa,6,1,99.75
3003103,1,H0029,Sakura Valencia 1,D011,España,Valencia,Desayuno,2,2,91.88
3003104,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Pensión completa,2,1,74.81
3003105,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Solo alojamiento,3,3,74.81
3003106,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,5,2,85.5
3003107,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Pensión completa,6,2,73.5
3003108,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Pensión completa,4,1,132.3
3003109,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Solo alojamiento,3,2,85.5
3003110,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Pensión completa,2,4,70.88
3003111,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,2,3,139.65
3003112,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,7,4,154.35
3003113,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Pensión completa,2,2,115.5
3003114,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Pensión completa,4,1,63.0
3003115,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,5,1,110.25
3003116,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Media pensión,4,1,115.5
3003117,1,H0010,Sakura París 2,D004,Francia,París,Desayuno,2,1,99.23
3003118,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Media pensión,4,2,78.75
3003119,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,4,2,139.65
3003120,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Solo alojamiento,6,4,122.85
3003121,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Pensión completa,5,2,87.5
3003122,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,3,2,67.5
3003123,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Solo alojamiento,3,2,122.85
3003124,1,H0002,Sakura Roma 2,D001,Italia,Roma,Media pensión,5,3,104.74
3003125,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Pensión completa,4,2,59.85
3003126,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Media pensión,3,1,78.75
3003127,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Solo alojamiento,2,2,124.69
3003128,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Media pensión,2,2,124.69
3003129,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Solo alojamiento,6,3,154.38
3003130,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Pensión completa,4,2,94.05
3003131,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Solo alojamiento,3,3,74.81
3003132,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Desayuno,4,1,126.0
3003133,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Pensión completa,7,1,64.12
3003134,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Solo alojamiento,2,1,73.5
3003135,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Media pensión,3,2,104.74
3003136,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Desayuno,7,1,122.85
3003137,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Solo alojamiento,6,2,118.75
3003138,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Media pensión,3,4,85.5
3003139,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,5,1,121.28
3003140,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Desayuno,3,4,136.5
3003141,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Solo alojamiento,2,1,126.0
3003142,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,7,2,104.74
3003143,1,H0030,Atlas Valencia 2,D011,España,Valencia,Solo alojamiento,7,2,73.5
3003144,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Pensión completa,4,4,109.72
3003145,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Desayuno,2,1,118.75
3003146,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Solo alojamiento,4,3,89.78
3003147,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Desayuno,2,2,121.28
3003148,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Desayuno,3,2,111.15
3003149,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Pensión completa,6,4,162.5
3003150,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Media pensión,6,2,67.5
3003151,1,H0010,Sakura París 2,D004,Francia,París,Pensión completa,3,1,94.5
3003152,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Pensión completa,2,2,121.28
3003153,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Desayuno,6,2,63.0
3003154,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Media pensión,4,1,87.5
3003155,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Solo alojamiento,5,1,85.5
3003156,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Media pensión,5,4,136.5
3003157,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,3,2,81.22
3003158,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Media pensión,3,2,82.69
3003159,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,6,2,104.74
3003160,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,6,1,109.72
3003161,1,H0002,Sakura Roma 2,D001,Italia,Roma,Solo alojamiento,5,3,104.74
3003162,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Media pensión,4,2,103.95
3003163,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Solo alojamiento,5,4,87.5
3003164,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Desayuno,6,1,82.69
3003165,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Solo alojamiento,2,1,59.85
3003166,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Solo alojamiento,3,2,118.75
3003167,1,H0010,Sakura París 2,D004,Francia,París,Media pensión,3,1,94.5
3003168,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,2,2,121.28
3003169,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Solo alojamiento,3,2,154.38
3003170,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Desayuno,4,2,129.67
3003171,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Media pensión,3,2,104.74
3003172,1,H0031,Aureo Valencia 3,D011,España,Valencia,Desayuno,3,2,66.15
3003173,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,5,4,166.25
3003174,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Media pensión,2,1,139.65
3003175,1,H0002,Sakura Roma 2,D001,Italia,Roma,Desayuno,3,1,104.74
3003176,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Pensión completa,5,4,109.72
3003177,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Media pensión,3,2,82.69
3003178,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Media pensión,4,2,121.28
3003179,1,H0009,Aureo París 1,D004,Francia,París,Desayuno,2,1,89.77
3003180,1,H0009,Aureo París 1,D004,Francia,París,Media pensión,6,2,99.23
3003181,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Desayuno,6,2,117.0
3003182,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Media pensión,2,4,104.74
3003183,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Solo alojamiento,3,3,129.67
3003184,1,H0031,Aureo Valencia 3,D011,España,Valencia,Pensión completa,7,1,63.0
3003185,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Desayuno,7,2,124.69
3003186,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Solo alojamiento,2,2,121.28
3003187,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Media pensión,5,1,85.5
3003188,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Solo alojamiento,4,2,85.5
3003189,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Pensión completa,7,1,89.78
3003190,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,3,3,67.5
3003191,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Media pensión,6,1,118.75
3003192,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Pensión completa,4,2,121.28
3003193,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Desayuno,2,1,85.5
3003194,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Desayuno,4,2,111.15
3003195,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Desayuno,4,1,83.12
3003196,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Pensión completa,3,2,118.75
3003197,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Solo alojamiento,7,1,115.5
3003198,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Pensión completa,3,2,126.0
3003199,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Pensión completa,3,2,74.81
3003200,1,H0031,Aureo Valencia 3,D011,España,Valencia,Desayuno,7,1,63.0
3003201,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Pensión completa,4,1,91.88
3003202,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Media pensión,3,2,99.75
3003203,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,4,2,175.0
3003204,1,H0011,Duomo París 3,D004,Francia,París,Desayuno,6,1,115.76
3003205,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Solo alojamiento,4,2,117.0
3003206,1,H0029,Sakura Valencia 1,D011,España,Valencia,Media pensión,2,2,87.5
3003207,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Desayuno,7,1,99.75
3003208,1,H0009,Aureo París 1,D004,Francia,París,Pensión completa,4,2,94.5
3003209,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Desayuno,2,3,87.5
3003210,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Desayuno,2,2,122.85
3003211,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,3,1,109.72
3003212,1,H0002,Sakura Roma 2,D001,Italia,Roma,Desayuno,3,2,99.75
3003213,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,6,4,147.0
3003214,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Pensión completa,6,2,81.22
3003215,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Desayuno,3,4,77.17
3003216,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Desayuno,2,2,99.75
3003217,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,3,2,104.74
3003218,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Desayuno,5,1,99.75
3003219,1,H0031,Aureo Valencia 3,D011,España,Valencia,Media pensión,2,1,63.0
3003220,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Desayuno,7,2,89.78
3003221,1,H0009,Aureo París 1,D004,Francia,París,Solo alojamiento,2,2,99.23
3003222,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Pensión completa,5,1,122.85
3003223,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Solo alojamiento,4,2,154.35
3003224,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Desayuno,4,3,124.69
3003225,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Media pensión,5,1,91.88
3003226,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Desayuno,2,2,64.12
3003227,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,3,1,147.0
3003228,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Solo alojamiento,2,1,94.76
3003229,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Solo alojamiento,5,4,78.75
3003230,1,H0030,Atlas Valencia 2,D011,España,Valencia,Media pensión,2,3,73.5
