EnvioID,FechaCreacion,FechaEntrega,ClienteID,OrigenCiudadID,DestinoCiudadID,ServicioID,EstadoID,TransportistaID,PesoKg,VolumenM3,Coste
15017046,2024-11-14,2024-11-15,CL0288,CI013,CI011,SV02,ST04,TR04,1.83,0.145,44.6
15017047,2024-11-14,2024-11-15,CL0261,CI005,CI001,SV02,ST04,TR04,1.86,0.124,24.05
15017048,2024-11-14,2024-11-18,CL0322,CI013,CI007,SV01,ST05,TR04,15.41,0.222,69.93
15017049,2024-11-14,2024-11-15,CL0135,CI012,CI010,SV02,ST02,TR04,5.73,0.18,54.81
15017050,2024-11-14,2024-11-16,CL0229,CI004,CI008,SV02,ST04,TR02,8.5,0.287,49.59
15017051,2024-11-14,2024-11-17,CL0347,CI004,CI012,SV01,ST03,TR02,1.78,0.224,51.65
15017052,2024-11-14,2024-11-15,CL0069,CI007,CI009,SV02,ST02,TR04,1.95,0.099,35.51
15017053,2024-11-14,2024-11-16,CL0340,CI006,CI007,SV02,ST03,TR03,2.01,0.077,18.55
15017054,2024-11-14,2024-11-17,CL0314,CI009,CI004,SV01,ST04,TR04,2.57,0.074,25.37
15017055,2024-11-14,2024-11-15,CL0228,CI003,CI011,SV03,ST01,TR04,6.88,0.151,60.16
15017056,2024-11-14,2024-11-18,CL0323,CI006,CI003,SV01,ST04,TR04,3.61,0.248,40.43
15017057,2024-11-14,2024-11-16,CL0325,CI005,CI001,SV02,ST03,TR04,5.34,0.291,49.59
15017058,2024-11-14,2024-11-14,CL0001,CI005,CI013,SV03,ST04,TR03,7.45,0.141,56.2
15017059,2024-11-14,2024-11-19,CL0065,CI005,CI011,SV04,ST04,TR03,1.35,0.055,36.2
15017060,2024-11-14,2024-11-14,CL0091,CI002,CI009,SV03,ST06,TR01,3.51,0.035,28.67
15017061,2024-11-14,2024-11-16,CL0194,CI001,CI001,SV01,ST04,TR02,8.91,0.137,31.46
15017062,2024-11-14,2024-11-16,CL0051,CI005,CI006,SV02,ST03,TR03,2.13,0.156,28.14
15017063,2024-11-14,2024-11-16,CL0310,CI008,CI011,SV02,ST06,TR03,3.97,0.286,72.63
15017064,2024-11-14,2024-11-15,CL0190,CI010,CI005,SV01,ST04,TR03,1.64,0.202,52.44
15017065,2024-11-14,2024-11-17,CL0202,CI007,CI011,SV01,ST04,TR01,0.73,0.148,36.35
15017066,2024-11-14,2024-11-16,CL0303,CI008,CI012,SV01,ST04,TR02,2.18,0.242,61.32
15017067,2024-11-14,2024-11-15,CL0320,CI001,CI006,SV02,ST04,TR02,4.26,0.536,79.44
15017068,2024-11-14,2024-11-16,CL0151,CI007,CI002,SV02,ST04,TR02,3.11,0.066,18.22
15017069,2024-11-15,2024-11-16,CL0307,CI009,CI012,SV02,ST04,TR03,3.85,0.086,35.76
15017070,2024-11-15,2024-11-15,CL0064,CI005,CI009,SV03,ST04,TR03,1.3,0.142,47.54
15017071,2024-11-15,2024-11-17,CL0198,CI005,CI004,SV01,ST04,TR01,3.15,0.216,35.97
15017072,2024-11-15,2024-11-20,CL0313,CI001,CI002,SV04,ST04,TR02,6.57,0.081,33.21
15017073,2024-11-15,2024-11-16,CL0109,CI013,CI012,SV03,ST04,TR01,2.92,0.077,37.39
15017074,2024-11-15,2024-11-17,CL0240,CI001,CI004,SV01,ST04,TR03,4.07,0.175,30.16
15017075,2024-11-15,2024-11-17,CL0034,CI012,CI011,SV01,ST04,TR04,3.36,0.116,34.11
15017076,2024-11-15,2024-11-16,CL0007,CI011,CI006,SV03,ST01,TR01,3.11,0.135,46.36
15017077,2024-11-15,2024-11-16,CL0378,CI012,CI013,SV02,ST04,TR02,10.08,0.258,79.85
15017078,2024-11-15,2024-11-17,CL0363,CI010,CI007,SV02,ST04,TR03,2.28,0.147,41.33
15017079,2024-11-15,2024-11-18,CL0234,CI008,CI009,SV02,ST04,TR04,3.87,0.037,24.68
15017080,2024-11-15,2024-11-17,CL0307,CI013,CI001,SV04,ST04,TR03,2.46,0.088,46.04
15017081,2024-11-15,2024-11-17,CL0159,CI006,CI011,SV02,ST01,TR04,2.48,0.178,52.23
15017082,2024-11-15,2024-11-17,CL0265,CI013,CI008,SV01,ST04,TR01,2.0,0.459,104.8
15017083,2024-11-15,2024-11-15,CL0199,CI013,CI004,SV03,ST02,TR02,6.85,0.204,64.06
15017084,2024-11-15,2024-11-17,CL0242,CI009,CI010,SV01,ST04,TR04,4.82,0.098,22.68
15017085,2024-11-15,2024-11-17,CL0297,CI004,CI003,SV02,ST02,TR01,3.67,0.2,34.8
15017086,2024-11-15,2024-11-16,CL0359,CI009,CI011,SV03,ST04,TR01,2.76,0.088,41.23
15017087,2024-11-15,2024-11-16,CL0227,CI004,CI009,SV02,ST04,TR03,5.2,0.157,49.63
15017088,2024-11-15,2024-11-17,CL0128,CI009,CI003,SV01,ST04,TR02,6.74,0.118,41.16
15017089,2024-11-15,2024-11-16,CL0066,CI001,CI003,SV01,ST03,TR02,6.23,0.051,16.37
15017090,2024-11-15,2024-11-18,CL0256,CI010,CI005,SV04,ST04,TR02,4.5,0.123,55.7
15017091,2024-11-15,2024-11-16,CL0028,CI001,CI002,SV02,ST02,TR04,4.73,0.134,26.45
15017092,2024-11-15,2024-11-20,CL0268,CI012,CI003,SV04,ST04,TR02,3.1,0.14,54.1
15017093,2024-11-15,2024-11-16,CL0119,CI008,CI005,SV03,ST01,TR01,5.55,0.071,25.02
15017094,2024-11-15,2024-11-18,CL0269,CI005,CI001,SV01,ST04,TR01,4.37,0.202,31.99
15017095,2024-11-15,2024-11-18,CL0125,CI010,CI012,SV01,ST02,TR01,3.88,0.151,43.38
15017096,2024-11-15,2024-11-15,CL0324,CI005,CI010,SV03,ST01,TR01,1.98,0.264,71.94
15017097,2024-11-15,2024-11-16,CL0341,CI007,CI004,SV02,ST04,TR03,2.65,0.098,21.64
15017098,2024-11-15,2024-11-17,CL0185,CI004,CI013,SV02,ST04,TR02,2.06,0.077,28.26
15017099,2024-11-15,2024-11-21,CL0112,CI001,CI005,SV04,ST01,TR03,2.03,0.17,38.23
15017100,2024-11-15,2024-11-16,CL0092,CI012,CI005,SV02,ST04,TR03,4.32,0.162,51.79
15017101,2024-11-15,2024-11-15,CL0098,CI004,CI013,SV03,ST05,TR01,3.6,0.135,51.98
15017102,2024-11-15,2024-11-17,CL0089,CI001,CI009,SV02,ST04,TR02,7.35,0.129,44.98
15017103,2024-11-15,2024-11-15,CL0324,CI001,CI004,SV03,ST04,TR03,6.01,0.084,26.99
15017104,2024-11-15,2024-11-19,CL0148,CI013,CI009,SV01,ST04,TR04,7.51,0.053,28.3
15017105,2024-11-15,2024-11-16,CL0170,CI008,CI005,SV02,ST04,TR04,4.06,0.397,58.79
15017106,2024-11-15,2024-11-15,CL0305,CI007,CI009,SV03,ST04,TR04,2.38,0.11,42.95
15017107,2024-11-16,2024-11-18,CL0310,CI013,CI004,SV02,ST04,TR02,12.18,0.274,86.25
15017108,2024-11-16,2024-11-17,CL0181,CI007,CI004,SV02,ST04,TR03,10.61,0.077,27.6
15017109,2024-11-16,2024-11-17,CL0234,CI012,CI009,SV02,ST03,TR01,2.11,0.134,40.77
15017110,2024-11-16,2024-11-16,CL0289,CI004,CI013,SV03,ST04,TR01,1.9,0.128,48.0
15017111,2024-11-16,2024-11-19,CL0335,CI013,CI005,SV01,ST04,TR02,7.1,0.321,80.66
15017112,2024-11-16,2024-11-18,CL0194,CI003,CI004,SV01,ST02,TR03,1.9,0.089,17.89
15017113,2024-11-16,2024-11-17,CL0255,CI007,CI003,SV01,ST04,TR01,5.66,0.103,24.1
15017114,2024-11-16,2024-11-19,CL0076,CI011,CI006,SV01,ST03,TR03,3.01,0.071,26.77
15017115,2024-11-16,2024-11-19,CL0034,CI004,CI009,SV01,ST04,TR04,11.11,0.231,65.69
15017116,2024-11-16,2024-11-17,CL0016,CI003,CI005,SV02,ST03,TR04,6.04,0.303,46.83
15017117,2024-11-16,2024-11-18,CL0303,CI009,CI002,SV01,ST04,TR03,2.19,0.066,24.63
15017118,2024-11-16,2024-11-16,CL0089,CI013,CI005,SV03,ST04,TR03,2.34,0.304,84.14
15017119,2024-11-16,2024-11-17,CL0234,CI010,CI007,SV02,ST04,TR01,5.8,0.497,115.78
15017120,2024-11-16,2024-11-18,CL0188,CI009,CI012,SV02,ST04,TR01,3.35,0.148,47.5
15017121,2024-11-16,2024-11-18,CL0015,CI011,CI004,SV01,ST03,TR03,6.31,0.563,132.28
15017122,2024-11-16,2024-11-20,CL0325,CI004,CI008,SV04,ST04,TR02,11.33,0.134,40.16
15017123,2024-11-16,2024-11-19,CL0238,CI004,CI006,SV01,ST04,TR01,2.37,0.259,36.78
15017124,2024-11-16,2024-11-18,CL0109,CI010,CI005,SV01,ST04,TR04,2.64,0.22,52.1
15017125,2024-11-17,2024-11-19,CL0134,CI004,CI003,SV02,ST04,TR02,1.18,0.136,24.88
15017126,2024-11-17,2024-11-20,CL0089,CI002,CI009,SV02,ST01,TR01,3.38,0.132,42.21
15017127,2024-11-17,2024-11-19,CL0283,CI008,CI007,SV01,ST04,TR04,6.37,0.084,20.25
15017128,2024-11-17,2024-11-20,CL0066,CI009,CI011,SV01,ST04,TR02,2.71,0.161,41.43
15017129,2024-11-17,2024-11-19,CL0200,CI002,CI013,SV01,ST01,TR02,3.06,0.078,28.18
15017130,2024-11-17,2024-11-20,CL0275,CI012,CI009,SV01,ST03,TR02,2.27,0.073,27.39
15017131,2024-11-17,2024-11-19,CL0241,CI013,CI008,SV01,ST04,TR04,1.47,0.227,54.5
15017132,2024-11-17,2024-11-19,CL0180,CI013,CI013,SV01,ST04,TR04,6.31,0.103,24.72
15017133,2024-11-17,2024-11-19,CL0173,CI012,CI006,SV02,ST04,TR03,8.51,0.082,40.0
15017134,2024-11-17,2024-11-21,CL0273,CI003,CI002,SV01,ST04,TR04,6.17,0.23,38.65
15017135,2024-11-18,2024-11-19,CL0268,CI010,CI012,SV03,ST02,TR04,4.03,0.322,90.33
15017136,2024-11-18,2024-11-20,CL0264,CI010,CI001,SV01,ST05,TR01,3.94,0.103,35.96
15017137,2024-11-18,2024-11-20,CL0014,CI001,CI007,SV01,ST04,TR02,3.77,0.152,27.13
15017138,2024-11-18,2024-11-19,CL0134,CI007,CI004,SV02,ST04,TR02,2.19,0.124,25.57
15017139,2024-11-18,2024-11-22,CL0238,CI003,CI007,SV01,ST03,TR03,3.19,0.5,71.79
15017140,2024-11-18,2024-11-20,CL0081,CI003,CI013,SV01,ST03,TR02,2.82,0.258,62.4
15017141,2024-11-18,2024-11-18,CL0220,CI011,CI005,SV03,ST04,TR02,4.49,0.3,82.47
15017142,2024-11-18,2024-11-20,CL0210,CI007,CI003,SV02,ST04,TR02,1.5,0.059,15.93
15017143,2024-11-18,2024-11-22,CL0077,CI012,CI005,SV04,ST04,TR04,4.04,0.064,43.71
15017144,2024-11-18,2024-11-20,CL0275,CI005,CI002,SV02,ST04,TR02,3.07,0.143,27.42
15017145,2024-11-18,2024-11-24,CL0218,CI010,CI013,SV04,ST04,TR04,2.3,0.436,112.62
15017146,2024-11-18,2024-11-18,CL0074,CI003,CI008,SV03,ST04,TR03,3.38,0.116,29.89
15017147,2024-11-18,2024-11-19,CL0164,CI009,CI012,SV02,ST04,TR04,1.74,0.135,42.45
15017148,2024-11-18,2024-11-19,CL0124,CI002,CI012,SV02,ST04,TR02,1.97,0.17,47.48
15017149,2024-11-18,2024-11-19,CL0226,CI006,CI003,SV03,ST03,TR03,2.02,0.121,27.84
15017150,2024-11-18,2024-11-19,CL0058,CI004,CI012,SV03,ST04,TR02,6.99,0.134,54.19
15017151,2024-11-18,2024-11-21,CL0100,CI011,CI013,SV01,ST03,TR03,2.88,0.082,28.69
15017152,2024-11-18,2024-11-21,CL0280,CI006,CI013,SV01,ST02,TR01,4.95,0.051,27.01
15017153,2024-11-18,2024-11-19,CL0333,CI011,CI004,SV02,ST04,TR01,3.06,0.066,27.62
15017154,2024-11-18,2024-11-21,CL0017,CI012,CI011,SV01,ST01,TR03,4.85,0.087,32.49
15017155,2024-11-18,2024-11-24,CL0282,CI008,CI001,SV04,ST03,TR02,8.85,0.099,35.84
15017156,2024-11-18,2024-11-20,CL0024,CI010,CI001,SV02,ST04,TR02,8.51,0.114,43.84
15017157,2024-11-18,2024-11-20,CL0087,CI011,CI004,SV01,ST04,TR01,6.0,0.121,40.67
15017158,2024-11-18,2024-11-20,CL0167,CI010,CI007,SV02,ST03,TR01,5.09,0.155,49.09
15017159,2024-11-18,2024-11-19,CL0110,CI002,CI006,SV02,ST04,TR02,3.5,0.089,21.33
15017160,2024-11-18,2024-11-20,CL0337,CI006,CI006,SV02,ST04,TR03,1.87,0.089,19.86
15017161,2024-11-18,2024-11-20,CL0295,CI009,CI003,SV01,ST04,TR03,1.11,0.05,20.0
15017162,2024-11-18,2024-11-20,CL0084,CI012,CI004,SV02,ST06,TR03,3.74,0.19,53.87
15017163,2024-11-18,2024-11-21,CL0351,CI007,CI009,SV01,ST04,TR03,6.86,0.129,45.62
15017164,2024-11-18,2024-11-20,CL0124,CI008,CI002,SV01,ST04,TR04,6.22,0.164,32.32
15017165,2024-11-18,2024-11-21,CL0291,CI013,CI008,SV01,ST04,TR02,1.95,0.111,32.92
15017166,2024-11-19,2024-11-20,CL0212,CI009,CI010,SV03,ST04,TR03,4.36,0.218,41.58
15017167,2024-11-19,2024-11-20,CL0374,CI011,CI006,SV03,ST02,TR03,1.73,0.133,44.11
15017168,2024-11-19,2024-11-20,CL0148,CI008,CI005,SV03,ST04,TR04,2.38,0.104,26.12
15017169,2024-11-19,2024-11-21,CL0019,CI001,CI006,SV02,ST04,TR02,2.12,0.211,32.99
15017170,2024-11-19,2024-11-22,CL0250,CI004,CI009,SV01,ST05,TR01,4.13,0.055,25.31
15017171,2024-11-19,2024-11-19,CL0192,CI012,CI011,SV03,ST02,TR03,10.21,0.223,75.92
15017172,2024-11-19,2024-11-20,CL0160,CI005,CI012,SV03,ST04,TR02,3.91,0.108,47.0
15017173,2024-11-19,2024-11-20,CL0364,CI002,CI005,SV03,ST02,TR03,1.94,0.225,38.23
15017174,2024-11-19,2024-11-22,CL0133,CI010,CI012,SV01,ST04,TR04,1.8,0.1,30.59
15017175,2024-11-19,2024-11-23,CL0182,CI006,CI013,SV01,ST04,TR04,6.3,0.162,48.98
15017176,2024-11-19,2024-11-21,CL0195,CI002,CI006,SV02,ST04,TR04,4.55,0.177,32.83
15017177,2024-11-19,2024-11-19,CL0196,CI002,CI003,SV03,ST04,TR03,1.83,0.199,37.03
15017178,2024-11-19,2024-11-20,CL0205,CI005,CI006,SV02,ST05,TR04,7.03,0.05,18.84
15017179,2024-11-19,2024-11-21,CL0362,CI007,CI010,SV02,ST02,TR02,2.4,0.529,111.17
15017180,2024-11-19,2024-11-20,CL0312,CI004,CI011,SV02,ST02,TR04,7.33,0.328,85.53
15017181,2024-11-19,2024-11-22,CL0051,CI005,CI007,SV01,ST03,TR02,1.87,0.08,16.78
15017182,2024-11-19,2024-11-20,CL0022,CI004,CI001,SV03,ST03,TR03,2.85,0.203,38.43
15017183,2024-11-19,2024-11-20,CL0047,CI004,CI013,SV02,ST04,TR01,3.02,0.121,39.58
15017184,2024-11-19,2024-11-19,CL0378,CI012,CI002,SV03,ST04,TR03,1.02,0.326,82.46
15017185,2024-11-19,2024-11-21,CL0256,CI007,CI013,SV02,ST04,TR02,1.73,0.171,47.32
15017186,2024-11-19,2024-11-21,CL0037,CI002,CI001,SV01,ST04,TR04,1.95,0.073,16.02
15017187,2024-11-19,2024-11-20,CL0309,CI005,CI012,SV03,ST04,TR02,6.11,0.066,39.87
15017188,2024-11-19,2024-11-20,CL0217,CI001,CI003,SV02,ST04,TR01,2.34,0.107,22.45
15017189,2024-11-20,2024-11-25,CL0012,CI003,CI001,SV04,ST06,TR01,3.4,0.105,30.08
15017190,2024-11-20,2024-11-22,CL0069,CI006,CI009,SV01,ST04,TR04,1.24,0.076,26.44
15017191,2024-11-20,2024-11-22,CL0138,CI004,CI003,SV01,ST04,TR03,5.84,0.194,34.04
15017192,2024-11-20,2024-11-22,CL0192,CI011,CI005,SV02,ST04,TR03,1.55,0.125,36.32
15017193,2024-11-20,2024-11-21,CL0103,CI010,CI009,SV02,ST04,TR02,11.73,0.183,40.02
15017194,2024-11-20,2024-11-22,CL0311,CI012,CI010,SV01,ST04,TR04,5.89,0.051,27.07
15017195,2024-11-20,2024-11-21,CL0288,CI004,CI012,SV03,ST04,TR04,1.27,0.195,57.67
15017196,2024-11-20,2024-11-22,CL0108,CI004,CI011,SV01,ST03,TR03,3.68,0.105,32.55
15017197,2024-11-20,2024-11-21,CL0221,CI002,CI003,SV03,ST04,TR04,10.73,0.286,55.48
15017198,2024-11-20,2024-11-21,CL0063,CI013,CI011,SV03,ST04,TR01,1.33,0.39,90.44
15017199,2024-11-20,2024-11-22,CL0136,CI007,CI005,SV01,ST04,TR03,4.52,0.248,39.33
15017200,2024-11-20,2024-11-22,CL0029,CI001,CI002,SV01,ST04,TR03,2.18,0.484,65.54
15017201,2024-11-20,2024-11-22,CL0169,CI005,CI008,SV02,ST04,TR01,3.64,0.67,91.18
15017202,2024-11-20,2024-11-22,CL0061,CI007,CI013,SV02,ST03,TR04,7.59,0.191,62.58
15017203,2024-11-20,2024-11-22,CL0371,CI007,CI008,SV01,ST02,TR01,4.36,0.102,21.66
15017204,2024-11-20,2024-11-20,CL0096,CI003,CI002,SV03,ST02,TR04,4.46,0.259,46.59
15017205,2024-11-20,2024-11-21,CL0348,CI011,CI013,SV02,ST04,TR01,1.28,0.08,29.2
15017206,2024-11-20,2024-11-22,CL0004,CI012,CI013,SV02,ST01,TR03,8.0,0.12,44.23
15017207,2024-11-20,2024-11-23,CL0106,CI006,CI009,SV01,ST02,TR02,2.81,0.161,41.57
15017208,2024-11-21,2024-11-28,CL0245,CI011,CI001,SV04,ST05,TR01,2.68,0.098,50.69
15017209,2024-11-21,2024-11-24,CL0201,CI001,CI007,SV01,ST03,TR04,2.02,0.204,31.8
15017210,2024-11-21,2024-11-22,CL0198,CI001,CI009,SV02,ST04,TR03,2.17,0.228,61.85
15017211,2024-11-21,2024-11-25,CL0040,CI013,CI002,SV01,ST04,TR01,1.96,0.216,53.09
15017212,2024-11-21,2024-11-24,CL0124,CI013,CI008,SV01,ST04,TR02,2.41,0.197,50.09
15017213,2024-11-21,2024-11-25,CL0121,CI008,CI010,SV01,ST03,TR02,2.09,0.037,17.97
15017214,2024-11-21,2024-11-23,CL0220,CI005,CI009,SV01,ST06,TR03,9.16,0.152,53.73
15017215,2024-11-21,2024-11-25,CL0108,CI008,CI012,SV01,ST02,TR02,3.46,0.067,26.65
15017216,2024-11-21,2024-11-23,CL0348,CI005,CI013,SV02,ST02,TR01,4.41,0.245,68.66
15017217,2024-11-21,2024-11-22,CL0348,CI012,CI009,SV02,ST01,TR04,2.23,0.142,40.35
15017218,2024-11-21,2024-11-23,CL0127,CI004,CI008,SV01,ST05,TR03,1.11,0.052,12.74
15017219,2024-11-21,2024-11-23,CL0176,CI011,CI013,SV01,ST04,TR04,1.74,0.127,35.69
15017220,2024-11-21,2024-11-23,CL0030,CI009,CI006,SV04,ST05,TR01,2.3,0.512,127.22
15017221,2024-11-21,2024-11-21,CL0352,CI008,CI011,SV03,ST04,TR01,6.23,0.233,72.11
15017222,2024-11-21,2024-11-21,CL0035,CI010,CI009,SV03,ST04,TR02,5.81,0.14,35.21
15017223,2024-11-21,2024-11-22,CL0216,CI012,CI011,SV03,ST04,TR03,17.95,0.071,57.88
15017224,2024-11-21,2024-11-23,CL0116,CI010,CI004,SV01,ST02,TR01,5.77,0.213,55.1
15017225,2024-11-21,2024-11-21,CL0066,CI010,CI007,SV03,ST04,TR03,1.82,0.188,54.26
15017226,2024-11-21,2024-11-23,CL0217,CI008,CI001,SV02,ST04,TR02,3.38,0.2,34.54
15017227,2024-11-21,2024-11-21,CL0312,CI001,CI012,SV03,ST04,TR03,4.91,0.276,78.46
15017228,2024-11-21,2024-11-23,CL0122,CI010,CI008,SV02,ST04,TR01,3.24,0.145,44.51
15017229,2024-11-21,2024-11-22,CL0257,CI003,CI012,SV02,ST04,TR02,5.61,0.095,38.32
15017230,2024-11-21,2024-11-23,CL0051,CI005,CI009,SV01,ST03,TR02,6.87,0.239,64.58
15017231,2024-11-21,2024-11-22,CL0124,CI009,CI007,SV03,ST04,TR03,2.77,0.149,48.45
15017232,2024-11-21,2024-11-22,CL0034,CI008,CI012,SV01,ST04,TR01,4.42,0.129,39.93
15017233,2024-11-21,2024-11-24,CL0267,CI004,CI008,SV01,ST04,TR03,4.63,0.099,21.55
15017234,2024-11-21,2024-11-22,CL0355,CI004,CI005,SV01,ST04,TR04,7.64,0.477,69.62
15017235,2024-11-21,2024-11-21,CL0357,CI007,CI001,SV03,ST04,TR01,4.56,0.126,32.26
15017236,2024-11-21,2024-11-22,CL0167,CI004,CI009,SV03,ST04,TR01,8.82,0.208,71.04
15017237,2024-11-21,2024-11-21,CL0100,CI002,CI006,SV03,ST04,TR03,1.99,0.07,20.61
15017238,2024-11-21,2024-11-22,CL0091,CI009,CI001,SV03,ST04,TR04,8.8,0.193,64.72
15017239,2024-11-21,2024-11-26,CL0034,CI005,CI004,SV04,ST03,TR01,3.97,0.076,28.69
15017240,2024-11-21,2024-11-23,CL0053,CI012,CI010,SV01,ST04,TR02,8.58,0.207,60.9
15017241,2024-11-22,2024-11-23,CL0310,CI008,CI002,SV03,ST04,TR04,1.63,0.109,27.35
15017242,2024-11-22,2024-11-25,CL0302,CI009,CI003,SV01,ST01,TR01,1.49,0.087,27.65
15017243,2024-11-22,2024-11-24,CL0033,CI004,CI008,SV01,ST02,TR02,3.54,0.2,32.69
15017244,2024-11-22,2024-11-24,CL0029,CI007,CI009,SV02,ST05,TR01,4.84,0.137,43.01
15017245,2024-11-22,2024-11-25,CL0093,CI004,CI008,SV01,ST04,TR01,4.67,0.162,30.6
15017246,2024-11-22,2024-11-23,CL0361,CI005,CI011,SV03,ST04,TR02,3.04,0.095,41.02
15017247,2024-11-22,2024-11-24,CL0193,CI002,CI013,SV02,ST06,TR01,3.32,0.188,52.88
15017248,2024-11-22,2024-11-24,CL0366,CI002,CI005,SV01,ST04,TR03,2.24,0.121,22.04
15017249,2024-11-22,2024-11-25,CL0046,CI008,CI002,SV01,ST06,TR03,3.1,0.1,21.3
15017250,2024-11-22,2024-11-23,CL0151,CI003,CI012,SV03,ST02,TR01,4.8,0.085,43.71
15017251,2024-11-22,2024-11-25,CL0244,CI002,CI001,SV01,ST04,TR03,0.82,0.123,19.95
15017252,2024-11-22,2024-11-27,CL0059,CI004,CI007,SV01,ST04,TR03,3.54,0.22,33.33
15017253,2024-11-22,2024-11-23,CL0297,CI001,CI008,SV03,ST04,TR04,1.79,0.165,32.91
15017254,2024-11-22,2024-11-24,CL0099,CI010,CI008,SV02,ST04,TR01,2.01,0.054,25.26
15017255,2024-11-22,2024-11-23,CL0176,CI009,CI002,SV02,ST04,TR02,5.59,0.122,43.47
15017256,2024-11-22,2024-11-23,CL0093,CI013,CI003,SV03,ST04,TR01,3.99,0.115,46.23
15017257,2024-11-22,2024-11-24,CL0051,CI002,CI005,SV02,ST01,TR03,1.73,0.172,29.7
15017258,2024-11-22,2024-11-24,CL0337,CI010,CI006,SV02,ST02,TR02,1.88,0.132,38.05
15017259,2024-11-22,2024-11-23,CL0196,CI009,CI012,SV02,ST04,TR01,3.11,0.156,48.75
15017260,2024-11-22,2024-11-23,CL0119,CI009,CI003,SV01,ST02,TR01,8.07,0.13,43.11
15017261,2024-11-22,2024-11-24,CL0294,CI006,CI008,SV01,ST04,TR01,1.42,0.124,21.66
15017262,2024-11-22,2024-11-24,CL0280,CI010,CI005,SV02,ST04,TR03,6.35,0.103,40.92
15017263,2024-11-22,2024-11-23,CL0279,CI008,CI004,SV01,ST01,TR01,1.35,0.127,20.86
15017264,2024-11-22,2024-11-24,CL0018,CI004,CI012,SV01,ST04,TR02,1.54,0.146,37.1
15017265,2024-11-22,2024-11-22,CL0193,CI004,CI003,SV03,ST04,TR03,5.37,0.16,35.53
15017266,2024-11-22,2024-11-24,CL0250,CI012,CI001,SV02,ST04,TR04,2.37,0.091,32.88
15017267,2024-11-22,2024-11-23,CL0062,CI001,CI008,SV02,ST04,TR03,1.82,0.095,19.51
15017268,2024-11-22,2024-11-23,CL0032,CI011,CI002,SV02,ST01,TR02,3.96,0.083,31.96
15017269,2024-11-22,2024-11-24,CL0079,CI006,CI007,SV02,ST01,TR01,0.92,0.34,49.13
15017270,2024-11-23,2024-11-25,CL0096,CI011,CI004,SV01,ST04,TR04,3.24,0.109,34.39
15017271,2024-11-23,2024-11-24,CL0231,CI005,CI007,SV01,ST04,TR02,2.59,0.176,30.4
15017272,2024-11-23,2024-11-26,CL0231,CI008,CI005,SV01,ST06,TR03,1.98,0.318,43.17
15017273,2024-11-23,2024-11-24,CL0072,CI010,CI012,SV02,ST03,TR03,2.78,0.078,30.98
15017274,2024-11-23,2024-11-24,CL0090,CI006,CI007,SV03,ST04,TR02,3.57,0.077,23.95
15017275,2024-11-23,2024-11-24,CL0051,CI009,CI005,SV03,ST04,TR03,3.75,0.111,47.37
15017276,2024-11-23,2024-11-24,CL0025,CI010,CI005,SV02,ST04,TR02,2.82,0.142,43.32
15017277,2024-11-23,2024-11-25,CL0108,CI007,CI012,SV01,ST04,TR03,1.11,0.248,60.92
15017278,2024-11-23,2024-11-25,CL0299,CI001,CI008,SV02,ST04,TR02,1.46,0.082,19.59
15017279,2024-11-23,2024-11-26,CL0187,CI009,CI011,SV01,ST04,TR02,4.55,0.225,58.55
15017280,2024-11-23,2024-11-24,CL0309,CI009,CI011,SV02,ST04,TR01,1.86,0.329,77.85
15017281,2024-11-23,2024-11-26,CL0169,CI005,CI010,SV01,ST04,TR01,1.94,0.042,19.66
15017282,2024-11-23,2024-11-24,CL0223,CI004,CI011,SV02,ST04,TR03,6.03,0.179,52.3
15017283,2024-11-23,2024-11-25,CL0229,CI002,CI004,SV02,ST04,TR02,7.52,0.064,23.05
15017284,2024-11-23,2024-11-26,CL0310,CI001,CI005,SV04,ST05,TR03,11.87,0.058,33.64
15017285,2024-11-23,2024-11-23,CL0179,CI012,CI011,SV03,ST04,TR03,4.9,0.118,45.71
15017286,2024-11-23,2024-11-25,CL0336,CI011,CI002,SV02,ST04,TR02,2.32,0.36,80.24
15017287,2024-11-23,2024-11-25,CL0332,CI008,CI011,SV01,ST04,TR02,5.25,0.186,52.07
15017288,2024-11-24,2024-11-24,CL0049,CI004,CI010,SV03,ST04,TR03,4.01,0.126,45.95
15017289,2024-11-24,2024-11-27,CL0257,CI002,CI010,SV01,ST04,TR04,19.79,0.054,47.67
15017290,2024-11-24,2024-11-25,CL0069,CI004,CI005,SV03,ST01,TR03,1.82,0.116,27.06
15017291,2024-11-24,2024-11-25,CL0245,CI007,CI012,SV02,ST02,TR01,3.91,0.345,88.06
15017292,2024-11-24,2024-11-26,CL0126,CI012,CI005,SV02,ST01,TR01,2.11,0.125,37.09
15017293,2024-11-24,2024-11-25,CL0148,CI010,CI007,SV02,ST05,TR03,1.54,0.049,22.44
15017294,2024-11-24,2024-11-25,CL0016,CI011,CI002,SV03,ST04,TR02,0.94,0.057,30.7
15017295,2024-11-24,2024-11-26,CL0228,CI012,CI009,SV02,ST04,TR04,2.34,0.118,39.93
15017296,2024-11-24,2024-11-25,CL0372,CI007,CI003,SV02,ST04,TR01,1.52,0.181,30.59
15017297,2024-11-24,2024-11-25,CL0027,CI004,CI005,SV02,ST04,TR03,2.97,0.136,25.17
15017298,2024-11-24,2024-11-27,CL0012,CI010,CI007,SV01,ST04,TR01,2.43,0.056,21.9
